Age,Job,Marital,Education,Default,Balance,Housing_Loan,Personal_Loan,Contact,Day_of_Week,Month,Campaign,Pdays,Previous,Poutcome,Subscribed
31,technician,single,secondary,no,1594,no,no,cellular,tue,may,3,802,2,failure,yes
50,housemaid,married,primary,no,2577,yes,no,telephone,tue,oct,3,-1,0,nonexistent,no
47,self-employed,married,primary,no,2507,yes,no,cellular,mon,may,4,-1,0,nonexistent,yes
55,management,married,secondary,no,1981,no,yes,cellular,thu,jul,1,-1,0,nonexistent,no
66,technician,married,tertiary,no,2839,no,no,cellular,mon,aug,1,-1,0,nonexistent,no
38,blue-collar,married,secondary,no,758,yes,no,cellular,tue,aug,5,-1,0,nonexistent,no
36,technician,single,secondary,no,6892,yes,no,unknown,mon,jul,3,-1,0,nonexistent,no
40,technician,married,tertiary,no,977,yes,no,unknown,mon,nov,2,-1,0,nonexistent,no
56,management,married,primary,no,-35,yes,no,unknown,thu,jun,1,-1,0,nonexistent,no
24,housemaid,married,secondary,no,2809,yes,no,cellular,mon,may,5,-1,0,nonexistent,no
30,technician,married,tertiary,no,2606,no,no,cellular,fri,feb,3,-1,0,nonexistent,no
30,retired,married,secondary,no,-2221,yes,no,unknown,mon,jul,4,-1,0,nonexistent,no
46,entrepreneur,divorced,secondary,no,2122,no,no,unknown,tue,feb,2,-1,0,nonexistent,no
43,admin,married,secondary,no,2578,yes,yes,cellular,tue,jun,3,-1,0,nonexistent,no
47,admin,single,secondary,no,633,yes,no,unknown,mon,aug,3,416,2,failure,no
50,management,single,tertiary,no,2805,yes,no,unknown,tue,may,3,-1,0,nonexistent,no
65,technician,married,tertiary,no,-2438,no,no,unknown,fri,jun,5,-1,0,nonexistent,no
25,blue-collar,married,secondary,no,3630,yes,yes,cellular,wed,may,4,-1,0,nonexistent,no
51,admin,married,secondary,no,3439,yes,no,telephone,tue,may,4,-1,0,nonexistent,no
30,technician,single,primary,no,1031,yes,no,unknown,fri,jul,4,-1,0,nonexistent,no
60,technician,married,tertiary,no,2218,no,no,unknown,wed,jun,3,-1,0,nonexistent,no
49,student,married,tertiary,no,9699,yes,no,unknown,tue,jul,2,-1,0,nonexistent,yes
38,management,single,secondary,no,3896,yes,no,cellular,wed,may,4,367,2,success,no
51,technician,married,secondary,no,-1769,yes,no,cellular,wed,apr,2,-1,0,nonexistent,no
56,blue-collar,married,unknown,no,-3000,yes,no,unknown,mon,feb,6,723,5,failure,no
34,admin,single,secondary,no,787,yes,no,cellular,mon,jul,3,-1,0,nonexistent,no
24,services,divorced,secondary,no,1654,yes,no,unknown,wed,may,2,-1,0,nonexistent,no
27,blue-collar,married,secondary,no,-3000,yes,no,cellular,fri,may,2,-1,0,nonexistent,no
52,unknown,married,unknown,no,-3000,yes,no,cellular,wed,aug,6,-1,0,nonexistent,no
32,blue-collar,divorced,secondary,no,-2382,no,no,cellular,thu,may,1,-1,0,nonexistent,no
41,housemaid,married,primary,yes,165,yes,no,cellular,fri,may,4,-1,0,nonexistent,no
31,unknown,single,tertiary,no,3015,no,yes,telephone,thu,jul,2,739,1,other,no
57,services,married,secondary,no,3051,yes,no,cellular,wed,may,6,-1,0,nonexistent,no
51,management,married,primary,no,9032,yes,no,cellular,thu,sep,2,-1,0,nonexistent,no
43,management,divorced,tertiary,no,-58,yes,no,unknown,wed,jul,4,-1,0,nonexistent,no
50,services,divorced,secondary,no,3896,no,yes,unknown,tue,may,3,-1,0,nonexistent,no
49,technician,married,secondary,no,-197,yes,yes,cellular,fri,apr,2,-1,0,nonexistent,no
36,services,married,secondary,no,867,no,no,cellular,wed,jun,3,-1,0,nonexistent,no
45,blue-collar,single,secondary,no,2686,yes,no,unknown,thu,jun,1,-1,0,nonexistent,no
69,self-employed,married,secondary,no,2651,yes,no,cellular,wed,may,2,787,3,failure,no
31,technician,single,secondary,no,1028,yes,yes,cellular,wed,feb,3,-1,0,nonexistent,no
56,entrepreneur,married,secondary,no,1511,yes,yes,cellular,tue,jun,3,-1,0,nonexistent,no
32,unemployed,single,secondary,no,3694,yes,no,telephone,mon,may,2,-1,0,nonexistent,no
36,management,divorced,tertiary,no,-2425,yes,no,cellular,mon,nov,5,-1,0,nonexistent,no
26,admin,married,primary,no,2478,no,no,cellular,tue,may,6,-1,0,nonexistent,no
42,blue-collar,married,secondary,no,-1056,yes,no,cellular,thu,aug,3,95,3,other,no
45,admin,married,secondary,no,3337,yes,no,cellular,mon,jul,3,-1,0,nonexistent,no
51,management,single,secondary,no,1893,no,yes,unknown,tue,nov,3,690,5,other,no
39,technician,single,tertiary,no,-1728,no,no,cellular,mon,may,4,-1,0,nonexistent,no
34,management,divorced,secondary,no,-3000,no,no,cellular,fri,jun,4,587,6,failure,no
38,retired,divorced,tertiary,no,-3000,no,no,cellular,thu,jun,4,-1,0,nonexistent,no
43,self-employed,single,secondary,no,-3000,yes,no,cellular,fri,may,5,-1,0,nonexistent,no
38,blue-collar,divorced,secondary,no,5550,yes,no,cellular,fri,jun,3,-1,0,nonexistent,no
47,retired,married,secondary,no,5115,yes,no,cellular,thu,nov,1,228,4,failure,yes
66,blue-collar,married,secondary,no,-50,yes,no,cellular,tue,jun,2,-1,0,nonexistent,no
62,management,married,secondary,no,-2846,yes,no,unknown,fri,apr,2,-1,0,nonexistent,no
21,admin,divorced,secondary,no,-3000,yes,no,cellular,thu,may,7,-1,0,nonexistent,no
76,admin,single,tertiary,no,699,yes,no,cellular,mon,jun,3,-1,0,nonexistent,yes
51,blue-collar,married,primary,no,-2654,no,no,telephone,tue,aug,3,-1,0,nonexistent,no
48,technician,married,secondary,no,-3000,yes,no,cellular,fri,apr,2,-1,0,nonexistent,no
46,blue-collar,married,secondary,no,752,yes,no,telephone,mon,aug,1,482,3,failure,no
46,services,single,primary,no,4956,yes,no,unknown,wed,aug,3,-1,0,nonexistent,no
37,blue-collar,married,secondary,no,1651,no,no,cellular,wed,apr,1,-1,0,nonexistent,yes
54,technician,single,secondary,no,1757,yes,no,cellular,fri,may,5,-1,0,nonexistent,no
42,technician,divorced,tertiary,no,-3000,no,no,cellular,fri,jul,5,-1,0,nonexistent,no
35,blue-collar,married,secondary,no,249,no,no,cellular,mon,feb,3,-1,0,nonexistent,no
38,self-employed,married,secondary,no,-842,no,no,cellular,fri,aug,5,-1,0,nonexistent,no
54,technician,single,secondary,no,4037,yes,no,unknown,mon,may,4,-1,0,nonexistent,no
35,unemployed,single,tertiary,no,261,no,no,cellular,fri,jun,1,-1,0,nonexistent,no
48,management,married,tertiary,no,1856,yes,no,cellular,wed,may,2,-1,0,nonexistent,yes
48,unemployed,married,tertiary,no,4364,no,no,cellular,wed,jul,1,200,3,failure,no
50,technician,married,tertiary,no,324,no,no,unknown,tue,sep,3,-1,0,nonexistent,no
39,blue-collar,married,secondary,no,2471,yes,no,cellular,tue,jul,5,-1,0,nonexistent,no
40,blue-collar,single,secondary,no,7369,no,no,unknown,mon,jun,1,-1,0,nonexistent,no
38,unemployed,married,tertiary,no,-3000,no,no,cellular,fri,feb,6,-1,0,nonexistent,no
26,management,married,secondary,no,788,no,no,cellular,thu,may,3,-1,0,nonexistent,no
52,admin,married,secondary,no,2959,yes,no,unknown,mon,may,3,62,1,failure,no
43,management,single,secondary,no,3951,yes,no,unknown,tue,may,2,138,4,failure,no
50,entrepreneur,married,secondary,no,758,yes,no,unknown,thu,may,3,-1,0,nonexistent,no
26,blue-collar,single,primary,no,115,no,no,unknown,fri,may,2,857,3,failure,no
27,blue-collar,married,unknown,no,2213,yes,yes,cellular,fri,aug,3,-1,0,nonexistent,no
29,technician,married,secondary,no,3976,no,yes,unknown,wed,may,1,-1,0,nonexistent,no
35,management,married,secondary,no,1777,yes,no,cellular,mon,jul,4,-1,0,nonexistent,no
33,admin,married,tertiary,no,-883,no,no,unknown,tue,jul,4,-1,0,nonexistent,no
52,self-employed,married,secondary,no,-701,yes,no,cellular,tue,may,4,-1,0,nonexistent,no
34,entrepreneur,single,primary,no,-2529,no,yes,cellular,wed,mar,2,331,3,other,no
55,services,married,tertiary,no,-1477,yes,no,cellular,wed,may,4,-1,0,nonexistent,no
47,services,married,tertiary,no,-2017,yes,no,unknown,wed,may,3,-1,0,nonexistent,no
23,admin,single,tertiary,no,916,yes,no,cellular,fri,may,5,-1,0,nonexistent,no
76,management,divorced,secondary,no,2595,yes,no,cellular,thu,aug,3,-1,0,nonexistent,no
49,blue-collar,married,secondary,no,2533,no,no,cellular,tue,jul,3,-1,0,nonexistent,no
48,blue-collar,married,tertiary,no,-1607,yes,no,cellular,thu,jul,3,-1,0,nonexistent,no
53,services,single,primary,no,2845,no,no,cellular,fri,may,3,-1,0,nonexistent,no
34,unemployed,married,unknown,no,-1947,yes,no,unknown,tue,may,3,683,5,other,yes
61,technician,single,tertiary,yes,-1074,yes,no,cellular,mon,may,3,389,2,other,no
29,management,married,secondary,no,3366,yes,no,telephone,fri,may,5,703,3,success,no
35,blue-collar,married,tertiary,no,6462,no,no,telephone,wed,aug,5,-1,0,nonexistent,no
25,management,married,primary,no,-1916,yes,no,telephone,thu,aug,1,-1,0,nonexistent,no
47,services,single,tertiary,no,-589,no,no,cellular,tue,may,2,-1,0,nonexistent,no
30,blue-collar,married,secondary,no,3988,no,no,cellular,fri,jun,1,-1,0,nonexistent,no
49,services,divorced,unknown,no,2322,yes,no,cellular,thu,nov,2,534,3,success,yes
44,admin,married,primary,no,4080,yes,no,unknown,thu,jun,2,-1,0,nonexistent,no
63,retired,married,secondary,no,-342,yes,no,unknown,mon,may,5,569,3,success,yes
48,technician,married,primary,no,2776,yes,yes,cellular,thu,may,2,-1,0,nonexistent,no
28,admin,married,primary,no,1058,yes,no,unknown,tue,feb,2,-1,0,nonexistent,no
59,technician,married,unknown,no,-818,no,no,cellular,wed,may,4,-1,0,nonexistent,no
35,management,married,secondary,yes,333,no,no,unknown,wed,jul,6,-1,0,nonexistent,no
49,admin,single,secondary,no,4357,no,no,telephone,mon,aug,2,-1,0,nonexistent,yes
43,blue-collar,single,secondary,no,1970,no,yes,cellular,thu,may,4,-1,0,nonexistent,no
34,admin,married,tertiary,no,3149,no,no,unknown,fri,may,6,-1,0,nonexistent,no
28,management,married,secondary,no,349,no,no,cellular,wed,mar,5,-1,0,nonexistent,no
36,entrepreneur,single,tertiary,no,4970,yes,yes,cellular,tue,jul,6,322,2,failure,no
54,blue-collar,divorced,secondary,no,2625,no,no,cellular,tue,jun,3,493,2,other,no
54,unemployed,divorced,secondary,no,2141,no,no,cellular,wed,jun,2,-1,0,nonexistent,no
43,services,married,primary,no,1094,no,yes,cellular,mon,aug,4,-1,0,nonexistent,no
53,technician,divorced,tertiary,no,2506,yes,no,unknown,wed,apr,1,-1,0,nonexistent,no
41,admin,married,secondary,no,4735,yes,no,unknown,fri,nov,1,-1,0,nonexistent,no
40,admin,single,tertiary,no,4426,yes,no,cellular,thu,apr,2,-1,0,nonexistent,no
40,blue-collar,married,primary,no,-1381,yes,no,cellular,wed,nov,1,-1,0,nonexistent,no
42,blue-collar,married,primary,no,5675,yes,no,cellular,thu,may,5,-1,0,nonexistent,no
27,blue-collar,married,secondary,no,72,yes,no,cellular,thu,sep,2,140,1,success,no
48,unemployed,single,tertiary,no,-418,yes,yes,cellular,fri,jun,5,732,3,failure,no
66,technician,divorced,tertiary,no,-5,yes,no,unknown,thu,nov,5,-1,0,nonexistent,no
35,technician,single,secondary,no,1519,no,no,unknown,thu,nov,4,-1,0,nonexistent,no
36,technician,single,tertiary,no,561,no,no,telephone,thu,jun,2,-1,0,nonexistent,yes
28,management,married,tertiary,no,-1304,yes,no,unknown,thu,jul,2,-1,0,nonexistent,no
34,technician,married,tertiary,no,1944,no,no,unknown,thu,jul,4,-1,0,nonexistent,no
37,management,divorced,secondary,no,7593,yes,no,unknown,mon,aug,4,843,1,other,yes
30,technician,divorced,tertiary,no,3713,yes,no,cellular,mon,may,2,-1,0,nonexistent,no
52,entrepreneur,single,secondary,no,-690,no,yes,cellular,thu,nov,4,-1,0,nonexistent,no
41,retired,single,secondary,no,-3000,yes,no,cellular,thu,may,3,199,1,failure,no
42,technician,married,secondary,yes,-841,yes,yes,cellular,thu,aug,2,-1,0,nonexistent,no
54,management,divorced,secondary,no,3363,yes,yes,unknown,tue,apr,5,-1,0,nonexistent,no
35,retired,single,tertiary,no,1240,no,no,cellular,mon,may,4,-1,0,nonexistent,no
38,services,married,tertiary,no,1222,yes,no,cellular,tue,jul,6,-1,0,nonexistent,no
38,blue-collar,single,secondary,no,83,no,no,cellular,thu,mar,1,-1,0,nonexistent,no
55,entrepreneur,married,unknown,no,-574,no,yes,cellular,tue,may,4,-1,0,nonexistent,no
30,management,divorced,secondary,no,276,yes,no,unknown,thu,aug,2,-1,0,nonexistent,no
55,blue-collar,married,secondary,no,4750,no,no,cellular,fri,may,3,693,2,failure,no
40,admin,divorced,secondary,no,-3000,yes,yes,cellular,mon,jul,4,-1,0,nonexistent,no
40,admin,married,secondary,no,1203,yes,no,cellular,thu,jul,4,821,3,success,yes
39,blue-collar,single,tertiary,no,-3000,no,yes,cellular,thu,feb,1,-1,0,nonexistent,no
36,admin,married,unknown,no,-1817,no,no,unknown,wed,jul,3,-1,0,nonexistent,no
34,management,single,secondary,no,-2841,no,no,cellular,mon,may,6,-1,0,nonexistent,no
22,services,single,secondary,no,2663,yes,no,cellular,thu,sep,2,-1,0,nonexistent,no
63,retired,single,secondary,no,4087,yes,no,cellular,mon,nov,6,-1,0,nonexistent,no
19,management,divorced,secondary,no,-3000,yes,yes,cellular,mon,may,7,-1,0,nonexistent,no
72,technician,single,secondary,no,-2299,no,no,unknown,fri,may,2,-1,0,nonexistent,no
47,management,married,unknown,no,3246,no,no,cellular,thu,may,4,-1,0,nonexistent,no
38,blue-collar,divorced,tertiary,no,3763,no,no,cellular,wed,jun,5,-1,0,nonexistent,no
35,blue-collar,married,unknown,no,-1040,no,no,cellular,mon,may,2,-1,0,nonexistent,no
32,blue-collar,single,tertiary,no,3345,yes,no,cellular,thu,may,4,-1,0,nonexistent,no
33,technician,married,tertiary,no,-2228,yes,no,cellular,mon,oct,3,294,2,failure,no
48,management,married,secondary,no,5122,no,no,cellular,tue,aug,1,-1,0,nonexistent,yes
25,technician,married,primary,no,2332,yes,no,cellular,tue,nov,4,-1,0,nonexistent,no
45,admin,single,secondary,no,1927,no,no,cellular,fri,aug,4,-1,0,nonexistent,yes
36,technician,married,secondary,no,-867,yes,no,cellular,thu,apr,2,-1,0,nonexistent,no
39,services,single,tertiary,no,613,yes,no,unknown,thu,nov,3,-1,0,nonexistent,no
47,blue-collar,married,secondary,no,-3000,no,no,unknown,mon,sep,5,182,2,success,no
22,self-employed,married,tertiary,no,1163,no,no,unknown,thu,jul,3,-1,0,nonexistent,no
41,unemployed,married,secondary,no,4500,yes,no,cellular,tue,may,1,-1,0,nonexistent,no
36,blue-collar,married,secondary,no,4381,no,no,unknown,tue,may,3,-1,0,nonexistent,no
26,services,married,secondary,no,3692,yes,no,unknown,fri,may,3,-1,0,nonexistent,no
41,blue-collar,single,secondary,no,-2019,yes,no,cellular,wed,feb,1,350,4,failure,yes
31,self-employed,married,primary,no,1545,no,yes,cellular,mon,may,2,-1,0,nonexistent,no
43,technician,married,secondary,no,-1168,yes,no,cellular,wed,jun,3,-1,0,nonexistent,no
30,unemployed,single,tertiary,no,5488,no,no,unknown,wed,nov,3,-1,0,nonexistent,yes
48,blue-collar,married,tertiary,no,3373,no,yes,unknown,fri,aug,3,-1,0,nonexistent,no
32,services,single,secondary,no,3186,yes,no,cellular,thu,may,1,547,2,failure,no
39,retired,single,secondary,no,2834,yes,no,cellular,fri,jun,1,-1,0,nonexistent,no
23,management,single,secondary,no,90,yes,no,telephone,fri,aug,5,-1,0,nonexistent,yes
43,blue-collar,married,tertiary,no,-2080,no,no,cellular,thu,may,2,210,1,failure,no
74,housemaid,married,tertiary,no,-3000,yes,no,telephone,thu,jul,3,-1,0,nonexistent,no
40,technician,married,primary,no,-1733,no,yes,cellular,wed,nov,4,-1,0,nonexistent,no
33,unknown,married,secondary,no,1909,yes,no,cellular,mon,jun,5,788,1,success,yes
39,technician,single,tertiary,no,-2688,no,no,unknown,fri,aug,3,-1,0,nonexistent,no
32,management,married,secondary,no,-2798,yes,no,unknown,thu,may,5,-1,0,nonexistent,no
33,entrepreneur,single,tertiary,no,495,yes,yes,cellular,thu,jul,6,492,2,success,no
30,blue-collar,married,secondary,no,1208,no,no,cellular,thu,may,1,719,1,failure,no
42,housemaid,married,secondary,no,2977,no,no,cellular,wed,jun,1,-1,0,nonexistent,no
37,management,single,tertiary,no,1893,yes,no,unknown,fri,may,2,-1,0,nonexistent,no
41,management,divorced,secondary,no,4846,yes,yes,cellular,tue,feb,1,-1,0,nonexistent,no
56,technician,divorced,unknown,no,6357,yes,no,unknown,wed,may,2,-1,0,nonexistent,no
39,retired,single,tertiary,no,3990,no,no,cellular,fri,jun,5,-1,0,nonexistent,no
34,admin,married,secondary,no,8550,yes,no,unknown,wed,jan,8,-1,0,nonexistent,no
36,services,single,tertiary,no,-3000,no,yes,unknown,fri,may,3,-1,0,nonexistent,no
40,services,single,secondary,no,1564,no,no,telephone,mon,may,5,-1,0,nonexistent,no
51,management,divorced,secondary,yes,3187,no,no,cellular,tue,jul,5,-1,0,nonexistent,no
26,self-employed,married,secondary,no,1310,yes,no,cellular,fri,may,2,671,2,failure,no
28,admin,married,secondary,no,-785,yes,no,unknown,fri,jul,2,-1,0,nonexistent,no
43,admin,married,secondary,no,-3000,yes,no,cellular,thu,apr,7,-1,0,nonexistent,no
28,retired,married,secondary,no,1242,no,yes,unknown,mon,may,1,-1,0,nonexistent,no
22,management,married,secondary,no,1615,yes,no,cellular,wed,nov,1,-1,0,nonexistent,no
35,blue-collar,single,secondary,no,-3000,yes,no,cellular,tue,jun,3,577,2,other,no
25,management,single,secondary,no,3345,no,no,unknown,mon,nov,4,-1,0,nonexistent,no
36,technician,single,secondary,no,1417,no,no,telephone,thu,jan,3,-1,0,nonexistent,no
46,retired,married,secondary,no,-3000,yes,no,unknown,fri,may,8,-1,0,nonexistent,no
34,blue-collar,married,secondary,no,2166,yes,no,cellular,tue,jun,2,-1,0,nonexistent,no
33,admin,married,secondary,no,332,yes,no,cellular,wed,feb,4,-1,0,nonexistent,no
32,blue-collar,married,secondary,no,3137,yes,no,cellular,wed,apr,3,-1,0,nonexistent,no
29,technician,married,secondary,no,1277,yes,no,unknown,mon,may,2,-1,0,nonexistent,no
40,technician,single,unknown,no,137,yes,no,cellular,thu,aug,1,-1,0,nonexistent,no
42,unemployed,single,tertiary,no,7815,no,no,unknown,wed,nov,7,519,3,failure,no
36,student,married,secondary,no,4756,yes,no,unknown,tue,may,7,-1,0,nonexistent,no
48,admin,married,secondary,no,820,yes,no,unknown,thu,jul,1,-1,0,nonexistent,no
37,self-employed,married,secondary,no,2659,no,no,cellular,wed,sep,2,-1,0,nonexistent,yes
48,technician,married,tertiary,no,275,no,no,telephone,wed,may,1,-1,0,nonexistent,no
48,blue-collar,married,primary,yes,-1213,yes,no,cellular,fri,may,2,-1,0,nonexistent,no
31,retired,divorced,secondary,no,1526,yes,no,cellular,tue,may,1,-1,0,nonexistent,no
30,retired,single,secondary,no,2778,yes,no,telephone,fri,sep,4,74,2,failure,yes
50,entrepreneur,married,secondary,no,6511,yes,yes,cellular,tue,jun,4,-1,0,nonexistent,no
51,blue-collar,single,secondary,no,3305,yes,yes,cellular,fri,jun,5,118,2,success,no
42,blue-collar,single,primary,no,2183,yes,yes,unknown,wed,may,6,396,3,failure,no
37,services,married,primary,no,957,yes,no,unknown,mon,aug,1,-1,0,nonexistent,no
36,self-employed,married,secondary,no,5058,yes,no,cellular,tue,may,2,-1,0,nonexistent,no
45,management,married,secondary,no,1444,no,no,cellular,fri,may,3,337,3,failure,yes
49,technician,married,secondary,no,1893,yes,no,unknown,tue,jul,3,-1,0,nonexistent,no
36,blue-collar,single,secondary,no,-1317,yes,no,cellular,thu,jul,2,-1,0,nonexistent,no
46,retired,married,tertiary,no,4109,yes,no,cellular,thu,may,2,-1,0,nonexistent,no
26,technician,single,tertiary,no,-2525,yes,yes,telephone,mon,may,3,-1,0,nonexistent,no
21,admin,married,primary,no,-875,no,no,cellular,fri,may,4,-1,0,nonexistent,no
39,management,married,tertiary,no,-605,yes,no,unknown,wed,may,3,-1,0,nonexistent,no
28,management,divorced,tertiary,no,5279,no,yes,cellular,thu,nov,2,-1,0,nonexistent,no
52,blue-collar,married,secondary,no,2746,yes,no,cellular,wed,jul,4,-1,0,nonexistent,no
29,blue-collar,married,unknown,no,1455,no,no,unknown,fri,feb,5,-1,0,nonexistent,no
22,blue-collar,married,secondary,no,500,no,no,cellular,tue,aug,2,662,2,failure,yes
28,management,single,tertiary,no,3664,yes,yes,unknown,thu,may,3,-1,0,nonexistent,no
42,management,married,unknown,no,-357,no,no,telephone,fri,apr,2,-1,0,nonexistent,no
45,housemaid,married,secondary,no,2045,no,no,cellular,fri,may,2,39,4,other,no
50,admin,divorced,secondary,no,3857,yes,no,unknown,wed,feb,5,-1,0,nonexistent,yes
63,management,single,secondary,no,1948,yes,no,cellular,mon,aug,3,-1,0,nonexistent,no
74,management,single,secondary,no,-367,no,no,cellular,fri,nov,4,-1,0,nonexistent,no
64,self-employed,married,tertiary,no,3706,yes,yes,cellular,fri,jul,7,243,2,failure,no
53,technician,single,secondary,no,4125,yes,no,unknown,wed,apr,2,-1,0,nonexistent,no
29,technician,married,tertiary,no,-766,yes,no,cellular,thu,nov,4,-1,0,nonexistent,no
45,retired,married,primary,no,-1880,no,no,unknown,tue,may,2,-1,0,nonexistent,no
48,technician,single,secondary,no,-2980,no,no,cellular,thu,may,2,79,1,failure,no
