Customer_ID,Cluster,Customer_Segment
CUST_0387103,1,Affluent Low-Engagement
CUST_0387104,1,Affluent Low-Engagement
CUST_0387105,0,Young Digital Starters
CUST_0387106,0,Young Digital Starters
CUST_0387107,3,At-Risk Declining Activity
CUST_0387108,2,Everyday Active Transactors
CUST_0387109,2,Everyday Active Transactors
CUST_0387110,4,High-Value Multi-Product
CUST_0387111,0,Young Digital Starters
CUST_0387112,3,At-Risk Declining Activity
CUST_0387113,0,Young Digital Starters
CUST_0387114,3,At-Risk Declining Activity
CUST_0387115,4,High-Value Multi-Product
CUST_0387116,4,High-Value Multi-Product
CUST_0387117,0,Young Digital Starters
CUST_0387118,2,Everyday Active Transactors
CUST_0387119,4,High-Value Multi-Product
CUST_0387120,2,Everyday Active Transactors
CUST_0387121,2,Everyday Active Transactors
CUST_0387122,3,At-Risk Declining Activity
CUST_0387123,2,Everyday Active Transactors
CUST_0387124,2,Everyday Active Transactors
CUST_0387125,4,High-Value Multi-Product
CUST_0387126,4,High-Value Multi-Product
CUST_0387127,1,Affluent Low-Engagement
CUST_0387128,2,Everyday Active Transactors
CUST_0387129,2,Everyday Active Transactors
CUST_0387130,0,Young Digital Starters
CUST_0387131,1,Affluent Low-Engagement
CUST_0387132,2,Everyday Active Transactors
CUST_0387133,0,Young Digital Starters
CUST_0387134,4,High-Value Multi-Product
CUST_0387135,4,High-Value Multi-Product
CUST_0387136,0,Young Digital Starters
CUST_0387137,0,Young Digital Starters
CUST_0387138,1,Affluent Low-Engagement
CUST_0387139,0,Young Digital Starters
CUST_0387140,2,Everyday Active Transactors
CUST_0387141,2,Everyday Active Transactors
CUST_0387142,4,High-Value Multi-Product
CUST_0387143,4,High-Value Multi-Product
CUST_0387144,2,Everyday Active Transactors
CUST_0387145,4,High-Value Multi-Product
CUST_0387146,3,At-Risk Declining Activity
CUST_0387147,2,Everyday Active Transactors
CUST_0387148,1,Affluent Low-Engagement
CUST_0387149,2,Everyday Active Transactors
CUST_0387150,2,Everyday Active Transactors
CUST_0387151,0,Young Digital Starters
CUST_0387152,4,High-Value Multi-Product
CUST_0387153,2,Everyday Active Transactors
CUST_0387154,3,At-Risk Declining Activity
CUST_0387155,2,Everyday Active Transactors
CUST_0387156,1,Affluent Low-Engagement
CUST_0387157,1,Affluent Low-Engagement
CUST_0387158,1,Affluent Low-Engagement
CUST_0387159,2,Everyday Active Transactors
CUST_0387160,4,High-Value Multi-Product
CUST_0387161,4,High-Value Multi-Product
CUST_0387162,2,Everyday Active Transactors
CUST_0387163,2,Everyday Active Transactors
CUST_0387164,1,Affluent Low-Engagement
CUST_0387165,4,High-Value Multi-Product
CUST_0387166,2,Everyday Active Transactors
CUST_0387167,2,Everyday Active Transactors
CUST_0387168,1,Affluent Low-Engagement
CUST_0387169,2,Everyday Active Transactors
CUST_0387170,1,Affluent Low-Engagement
CUST_0387171,2,Everyday Active Transactors
CUST_0387172,3,At-Risk Declining Activity
CUST_0387173,1,Affluent Low-Engagement
CUST_0387174,2,Everyday Active Transactors
CUST_0387175,1,Affluent Low-Engagement
CUST_0387176,4,High-Value Multi-Product
CUST_0387177,2,Everyday Active Transactors
CUST_0387178,1,Affluent Low-Engagement
CUST_0387179,4,High-Value Multi-Product
CUST_0387180,3,At-Risk Declining Activity
CUST_0387181,4,High-Value Multi-Product
CUST_0387182,2,Everyday Active Transactors
CUST_0387183,0,Young Digital Starters
CUST_0387184,1,Affluent Low-Engagement
CUST_0387185,1,Affluent Low-Engagement
CUST_0387186,2,Everyday Active Transactors
CUST_0387187,0,Young Digital Starters
CUST_0387188,3,At-Risk Declining Activity
CUST_0387189,0,Young Digital Starters
CUST_0387190,0,Young Digital Starters
CUST_0387191,1,Affluent Low-Engagement
CUST_0387192,2,Everyday Active Transactors
CUST_0387193,4,High-Value Multi-Product
CUST_0387194,0,Young Digital Starters
CUST_0387195,2,Everyday Active Transactors
CUST_0387196,3,At-Risk Declining Activity
CUST_0387197,3,At-Risk Declining Activity
CUST_0387198,1,Affluent Low-Engagement
CUST_0387199,0,Young Digital Starters
CUST_0387200,2,Everyday Active Transactors
CUST_0387201,0,Young Digital Starters
CUST_0387202,0,Young Digital Starters
CUST_0387203,3,At-Risk Declining Activity
CUST_0387204,2,Everyday Active Transactors
CUST_0387205,4,High-Value Multi-Product
CUST_0387206,4,High-Value Multi-Product
CUST_0387207,2,Everyday Active Transactors
CUST_0387208,2,Everyday Active Transactors
CUST_0387209,4,High-Value Multi-Product
CUST_0387210,0,Young Digital Starters
CUST_0387211,0,Young Digital Starters
CUST_0387212,3,At-Risk Declining Activity
CUST_0387213,2,Everyday Active Transactors
CUST_0387214,2,Everyday Active Transactors
CUST_0387215,2,Everyday Active Transactors
CUST_0387216,4,High-Value Multi-Product
CUST_0387217,2,Everyday Active Transactors
CUST_0387218,2,Everyday Active Transactors
CUST_0387219,2,Everyday Active Transactors
CUST_0387220,0,Young Digital Starters
CUST_0387221,0,Young Digital Starters
CUST_0387222,2,Everyday Active Transactors
CUST_0387223,2,Everyday Active Transactors
CUST_0387224,4,High-Value Multi-Product
CUST_0387225,0,Young Digital Starters
CUST_0387226,2,Everyday Active Transactors
CUST_0387227,0,Young Digital Starters
CUST_0387228,1,Affluent Low-Engagement
CUST_0387229,0,Young Digital Starters
CUST_0387230,2,Everyday Active Transactors
CUST_0387231,1,Affluent Low-Engagement
CUST_0387232,0,Young Digital Starters
CUST_0387233,2,Everyday Active Transactors
CUST_0387234,3,At-Risk Declining Activity
CUST_0387235,1,Affluent Low-Engagement
CUST_0387236,0,Young Digital Starters
CUST_0387237,0,Young Digital Starters
CUST_0387238,0,Young Digital Starters
CUST_0387239,3,At-Risk Declining Activity
CUST_0387240,0,Young Digital Starters
CUST_0387241,2,Everyday Active Transactors
CUST_0387242,2,Everyday Active Transactors
CUST_0387243,4,High-Value Multi-Product
CUST_0387244,2,Everyday Active Transactors
CUST_0387245,2,Everyday Active Transactors
CUST_0387246,0,Young Digital Starters
CUST_0387247,1,Affluent Low-Engagement
CUST_0387248,4,High-Value Multi-Product
CUST_0387249,4,High-Value Multi-Product
CUST_0387250,1,Affluent Low-Engagement
CUST_0387251,1,Affluent Low-Engagement
CUST_0387252,2,Everyday Active Transactors
CUST_0387253,1,Affluent Low-Engagement
CUST_0387254,0,Young Digital Starters
CUST_0387255,4,High-Value Multi-Product
CUST_0387256,2,Everyday Active Transactors
CUST_0387257,4,High-Value Multi-Product
CUST_0387258,1,Affluent Low-Engagement
CUST_0387259,1,Affluent Low-Engagement
CUST_0387260,4,High-Value Multi-Product
CUST_0387261,2,Everyday Active Transactors
CUST_0387262,3,At-Risk Declining Activity
CUST_0387263,0,Young Digital Starters
CUST_0387264,2,Everyday Active Transactors
CUST_0387265,1,Affluent Low-Engagement
CUST_0387266,1,Affluent Low-Engagement
CUST_0387267,0,Young Digital Starters
CUST_0387268,2,Everyday Active Transactors
CUST_0387269,4,High-Value Multi-Product
CUST_0387270,0,Young Digital Starters
CUST_0387271,2,Everyday Active Transactors
CUST_0387272,4,High-Value Multi-Product
CUST_0387273,4,High-Value Multi-Product
CUST_0387274,2,Everyday Active Transactors
CUST_0387275,1,Affluent Low-Engagement
CUST_0387276,4,High-Value Multi-Product
CUST_0387277,4,High-Value Multi-Product
CUST_0387278,0,Young Digital Starters
CUST_0387279,1,Affluent Low-Engagement
CUST_0387280,2,Everyday Active Transactors
CUST_0387281,2,Everyday Active Transactors
CUST_0387282,2,Everyday Active Transactors
CUST_0387283,1,Affluent Low-Engagement
CUST_0387284,4,High-Value Multi-Product
CUST_0387285,2,Everyday Active Transactors
CUST_0387286,0,Young Digital Starters
CUST_0387287,3,At-Risk Declining Activity
CUST_0387288,2,Everyday Active Transactors
CUST_0387289,3,At-Risk Declining Activity
CUST_0387290,0,Young Digital Starters
CUST_0387291,1,Affluent Low-Engagement
CUST_0387292,4,High-Value Multi-Product
CUST_0387293,0,Young Digital Starters
CUST_0387294,0,Young Digital Starters
CUST_0387295,4,High-Value Multi-Product
CUST_0387296,4,High-Value Multi-Product
CUST_0387297,0,Young Digital Starters
CUST_0387298,1,Affluent Low-Engagement
CUST_0387299,0,Young Digital Starters
CUST_0387300,2,Everyday Active Transactors
CUST_0387301,1,Affluent Low-Engagement
CUST_0387302,0,Young Digital Starters
CUST_0387303,1,Affluent Low-Engagement
CUST_0387304,0,Young Digital Starters
CUST_0387305,4,High-Value Multi-Product
CUST_0387306,4,High-Value Multi-Product
CUST_0387307,4,High-Value Multi-Product
CUST_0387308,4,High-Value Multi-Product
CUST_0387309,1,Affluent Low-Engagement
CUST_0387310,4,High-Value Multi-Product
CUST_0387311,2,Everyday Active Transactors
CUST_0387312,3,At-Risk Declining Activity
CUST_0387313,1,Affluent Low-Engagement
CUST_0387314,1,Affluent Low-Engagement
CUST_0387315,1,Affluent Low-Engagement
CUST_0387316,0,Young Digital Starters
CUST_0387317,3,At-Risk Declining Activity
CUST_0387318,2,Everyday Active Transactors
CUST_0387319,2,Everyday Active Transactors
CUST_0387320,0,Young Digital Starters
CUST_0387321,1,Affluent Low-Engagement
CUST_0387322,3,At-Risk Declining Activity
CUST_0387323,1,Affluent Low-Engagement
CUST_0387324,4,High-Value Multi-Product
CUST_0387325,0,Young Digital Starters
CUST_0387326,2,Everyday Active Transactors
CUST_0387327,2,Everyday Active Transactors
CUST_0387328,3,At-Risk Declining Activity
CUST_0387329,4,High-Value Multi-Product
CUST_0387330,1,Affluent Low-Engagement
CUST_0387331,1,Affluent Low-Engagement
CUST_0387332,0,Young Digital Starters
CUST_0387333,4,High-Value Multi-Product
CUST_0387334,2,Everyday Active Transactors
CUST_0387335,3,At-Risk Declining Activity
CUST_0387336,1,Affluent Low-Engagement
CUST_0387337,1,Affluent Low-Engagement
CUST_0387338,1,Affluent Low-Engagement
CUST_0387339,2,Everyday Active Transactors
CUST_0387340,4,High-Value Multi-Product
CUST_0387341,1,Affluent Low-Engagement
CUST_0387342,0,Young Digital Starters
CUST_0387343,1,Affluent Low-Engagement
CUST_0387344,2,Everyday Active Transactors
CUST_0387345,4,High-Value Multi-Product
CUST_0387346,2,Everyday Active Transactors
CUST_0387347,0,Young Digital Starters
CUST_0387348,4,High-Value Multi-Product
CUST_0387349,2,Everyday Active Transactors
CUST_0387350,1,Affluent Low-Engagement
CUST_0387351,2,Everyday Active Transactors
CUST_0387352,4,High-Value Multi-Product
CUST_0387353,2,Everyday Active Transactors
CUST_0387354,3,At-Risk Declining Activity
CUST_0387355,3,At-Risk Declining Activity
CUST_0387356,4,High-Value Multi-Product
CUST_0387357,2,Everyday Active Transactors
CUST_0387358,3,At-Risk Declining Activity
CUST_0387359,4,High-Value Multi-Product
CUST_0387360,2,Everyday Active Transactors
CUST_0387361,2,Everyday Active Transactors
CUST_0387362,3,At-Risk Declining Activity
CUST_0387363,2,Everyday Active Transactors
CUST_0387364,1,Affluent Low-Engagement
CUST_0387365,2,Everyday Active Transactors
CUST_0387366,3,At-Risk Declining Activity
CUST_0387367,4,High-Value Multi-Product
CUST_0387368,2,Everyday Active Transactors
CUST_0387369,2,Everyday Active Transactors
CUST_0387370,1,Affluent Low-Engagement
CUST_0387371,1,Affluent Low-Engagement
CUST_0387372,4,High-Value Multi-Product
CUST_0387373,2,Everyday Active Transactors
CUST_0387374,4,High-Value Multi-Product
CUST_0387375,3,At-Risk Declining Activity
CUST_0387376,4,High-Value Multi-Product
CUST_0387377,4,High-Value Multi-Product
CUST_0387378,0,Young Digital Starters
CUST_0387379,1,Affluent Low-Engagement
CUST_0387380,2,Everyday Active Transactors
CUST_0387381,0,Young Digital Starters
CUST_0387382,4,High-Value Multi-Product
CUST_0387383,1,Affluent Low-Engagement
CUST_0387384,2,Everyday Active Transactors
CUST_0387385,2,Everyday Active Transactors
CUST_0387386,4,High-Value Multi-Product
CUST_0387387,0,Young Digital Starters
CUST_0387388,1,Affluent Low-Engagement
CUST_0387389,4,High-Value Multi-Product
CUST_0387390,0,Young Digital Starters
CUST_0387391,0,Young Digital Starters
CUST_0387392,2,Everyday Active Transactors
CUST_0387393,4,High-Value Multi-Product
CUST_0387394,2,Everyday Active Transactors
CUST_0387395,2,Everyday Active Transactors
CUST_0387396,4,High-Value Multi-Product
CUST_0387397,2,Everyday Active Transactors
CUST_0387398,2,Everyday Active Transactors
CUST_0387399,3,At-Risk Declining Activity
CUST_0387400,1,Affluent Low-Engagement
CUST_0387401,0,Young Digital Starters
CUST_0387402,2,Everyday Active Transactors
CUST_0387403,3,At-Risk Declining Activity
CUST_0387404,1,Affluent Low-Engagement
CUST_0387405,4,High-Value Multi-Product
CUST_0387406,0,Young Digital Starters
CUST_0387407,2,Everyday Active Transactors
CUST_0387408,1,Affluent Low-Engagement
CUST_0387409,4,High-Value Multi-Product
CUST_0387410,2,Everyday Active Transactors
CUST_0387411,4,High-Value Multi-Product
CUST_0387412,1,Affluent Low-Engagement
CUST_0387413,1,Affluent Low-Engagement
CUST_0387414,0,Young Digital Starters
CUST_0387415,3,At-Risk Declining Activity
CUST_0387416,4,High-Value Multi-Product
CUST_0387417,3,At-Risk Declining Activity
CUST_0387418,2,Everyday Active Transactors
CUST_0387419,2,Everyday Active Transactors
CUST_0387420,2,Everyday Active Transactors
CUST_0387421,4,High-Value Multi-Product
CUST_0387422,1,Affluent Low-Engagement
CUST_0387423,1,Affluent Low-Engagement
CUST_0387424,2,Everyday Active Transactors
CUST_0387425,1,Affluent Low-Engagement
CUST_0387426,1,Affluent Low-Engagement
CUST_0387427,1,Affluent Low-Engagement
CUST_0387428,2,Everyday Active Transactors
CUST_0387429,4,High-Value Multi-Product
CUST_0387430,1,Affluent Low-Engagement
CUST_0387431,1,Affluent Low-Engagement
CUST_0387432,1,Affluent Low-Engagement
CUST_0387433,0,Young Digital Starters
CUST_0387434,4,High-Value Multi-Product
CUST_0387435,2,Everyday Active Transactors
CUST_0387436,1,Affluent Low-Engagement
CUST_0387437,1,Affluent Low-Engagement
CUST_0387438,2,Everyday Active Transactors
CUST_0387439,0,Young Digital Starters
CUST_0387440,0,Young Digital Starters
CUST_0387441,4,High-Value Multi-Product
CUST_0387442,4,High-Value Multi-Product
CUST_0387443,1,Affluent Low-Engagement
CUST_0387444,0,Young Digital Starters
CUST_0387445,3,At-Risk Declining Activity
CUST_0387446,4,High-Value Multi-Product
CUST_0387447,2,Everyday Active Transactors
CUST_0387448,2,Everyday Active Transactors
CUST_0387449,0,Young Digital Starters
CUST_0387450,2,Everyday Active Transactors
CUST_0387451,4,High-Value Multi-Product
CUST_0387452,2,Everyday Active Transactors
CUST_0387453,0,Young Digital Starters
CUST_0387454,4,High-Value Multi-Product
CUST_0387455,2,Everyday Active Transactors
CUST_0387456,0,Young Digital Starters
CUST_0387457,1,Affluent Low-Engagement
CUST_0387458,4,High-Value Multi-Product
CUST_0387459,3,At-Risk Declining Activity
CUST_0387460,2,Everyday Active Transactors
CUST_0387461,2,Everyday Active Transactors
CUST_0387462,2,Everyday Active Transactors
CUST_0387463,2,Everyday Active Transactors
CUST_0387464,1,Affluent Low-Engagement
CUST_0387465,3,At-Risk Declining Activity
CUST_0387466,3,At-Risk Declining Activity
CUST_0387467,4,High-Value Multi-Product
CUST_0387468,0,Young Digital Starters
CUST_0387469,2,Everyday Active Transactors
CUST_0387470,3,At-Risk Declining Activity
CUST_0387471,2,Everyday Active Transactors
CUST_0387472,0,Young Digital Starters
CUST_0387473,1,Affluent Low-Engagement
CUST_0387474,0,Young Digital Starters
CUST_0387475,0,Young Digital Starters
CUST_0387476,4,High-Value Multi-Product
CUST_0387477,4,High-Value Multi-Product
CUST_0387478,2,Everyday Active Transactors
CUST_0387479,2,Everyday Active Transactors
CUST_0387480,2,Everyday Active Transactors
CUST_0387481,2,Everyday Active Transactors
CUST_0387482,0,Young Digital Starters
CUST_0387483,2,Everyday Active Transactors
CUST_0387484,2,Everyday Active Transactors
CUST_0387485,4,High-Value Multi-Product
CUST_0387486,1,Affluent Low-Engagement
CUST_0387487,2,Everyday Active Transactors
CUST_0387488,2,Everyday Active Transactors
CUST_0387489,0,Young Digital Starters
CUST_0387490,3,At-Risk Declining Activity
CUST_0387491,4,High-Value Multi-Product
CUST_0387492,3,At-Risk Declining Activity
CUST_0387493,2,Everyday Active Transactors
CUST_0387494,1,Affluent Low-Engagement
CUST_0387495,2,Everyday Active Transactors
CUST_0387496,2,Everyday Active Transactors
CUST_0387497,1,Affluent Low-Engagement
CUST_0387498,2,Everyday Active Transactors
CUST_0387499,1,Affluent Low-Engagement
CUST_0387500,3,At-Risk Declining Activity
CUST_0387501,0,Young Digital Starters
CUST_0387502,0,Young Digital Starters
CUST_0387503,2,Everyday Active Transactors
CUST_0387504,2,Everyday Active Transactors
CUST_0387505,4,High-Value Multi-Product
CUST_0387506,3,At-Risk Declining Activity
CUST_0387507,4,High-Value Multi-Product
CUST_0387508,1,Affluent Low-Engagement
CUST_0387509,1,Affluent Low-Engagement
CUST_0387510,2,Everyday Active Transactors
CUST_0387511,2,Everyday Active Transactors
CUST_0387512,4,High-Value Multi-Product
CUST_0387513,0,Young Digital Starters
CUST_0387514,0,Young Digital Starters
CUST_0387515,1,Affluent Low-Engagement
CUST_0387516,1,Affluent Low-Engagement
CUST_0387517,1,Affluent Low-Engagement
CUST_0387518,4,High-Value Multi-Product
CUST_0387519,0,Young Digital Starters
CUST_0387520,1,Affluent Low-Engagement
CUST_0387521,3,At-Risk Declining Activity
CUST_0387522,4,High-Value Multi-Product
CUST_0387523,3,At-Risk Declining Activity
CUST_0387524,2,Everyday Active Transactors
CUST_0387525,2,Everyday Active Transactors
CUST_0387526,3,At-Risk Declining Activity
CUST_0387527,1,Affluent Low-Engagement
CUST_0387528,1,Affluent Low-Engagement
CUST_0387529,2,Everyday Active Transactors
CUST_0387530,4,High-Value Multi-Product
CUST_0387531,3,At-Risk Declining Activity
CUST_0387532,2,Everyday Active Transactors
CUST_0387533,2,Everyday Active Transactors
CUST_0387534,2,Everyday Active Transactors
CUST_0387535,4,High-Value Multi-Product
CUST_0387536,4,High-Value Multi-Product
CUST_0387537,2,Everyday Active Transactors
CUST_0387538,2,Everyday Active Transactors
CUST_0387539,2,Everyday Active Transactors
CUST_0387540,0,Young Digital Starters
CUST_0387541,3,At-Risk Declining Activity
CUST_0387542,2,Everyday Active Transactors
CUST_0387543,0,Young Digital Starters
CUST_0387544,2,Everyday Active Transactors
CUST_0387545,4,High-Value Multi-Product
