Customer_ID,Age,Gender,Marital_Status,Employment_Type,Occupation_Category,Annual_Income,Education_Level,Residential_Status,Years_At_Address,Region,Customer_Since_Days,Credit_Bureau_Score,Delinquency_Count_24m,Bankruptcy_Flag,Num_Credit_Inquiries_6m,Total_Debt,Debt_To_Income_Bureau,Oldest_Credit_Line_Years,Num_Bureau_Tradelines,Secondary_Phone,Alt_Email_Domain,LinkedIn_Verified,Referral_Code,Social_Media_Score,Preferred_Language,Secondary_Address_City,Emergency_Contact_Provided,Marketing_Opt_In_Channel,Employer_Verified_Source
897561,42,Female,Married,Retired,Management,40281.7,Bachelors,Mortgage,5.0,South,1157,,,,,,,,,,,,,,,,,None,
897562,50,Male,Married,Self-Employed,Sales,94601.66,Doctorate,Living with Family,2.7,Northeast,305,672.0,0.0,0.0,2.0,11010.33,0.116,14.6,2.0,,,,,,,City_A,,,
897563,33,Male,Single,Salaried,Management,170006.33,Bachelors,Rent,3.3,West,922,726.0,1.0,0.0,1.0,7492.56,0.044,4.6,4.0,,,,REF729055,,,,,SMS,SelfReported
897564,38,Male,Married,Retired,Service,48805.32,Bachelors,Rent,17.6,South,1479,,,,,,,,,,,,REF165794,,English,,,,
897565,48,Male,Single,Salaried,Other,16490.4,Masters,Rent,1.6,Northeast,500,,,,,,,,,,outlook,1,,,,,0,,
897566,45,Male,Married,Salaried,Service,104429.37,Doctorate,Rent,0.4,South,221,,,,,,,,,,,,,,,,,,
897567,43,Other,Divorced,Salaried,Management,74935.68,Masters,Mortgage,0.5,Midwest,3046,799.0,0.0,0.0,2.0,6707.82,0.09,4.3,3.0,,,1,,57.2,,,,,Payroll
897568,41,Male,Married,Salaried,Skilled Trade,42270.64,Masters,Mortgage,12.6,Midwest,17,758.0,0.0,0.0,1.0,12214.28,0.289,9.6,4.0,,,,,,,,,,
897569,36,Male,Single,Self-Employed,Other,103121.0,Bachelors,Mortgage,0.2,Northeast,814,698.0,1.0,0.0,3.0,2395.01,0.023,0.5,2.0,,,,,,,,,,
897570,37,Male,Married,Retired,Management,49048.36,Bachelors,Own,1.9,South,1320,,,,,,,,,,,,,,English,,,,
897571,57,Female,Single,Self-Employed,Sales,97854.15,High School,Rent,4.5,South,273,661.0,1.0,0.0,2.0,27619.98,0.282,0.1,5.0,,,,,84.9,,,,,
897572,26,Male,Married,Student,Management,8192.39,Bachelors,Own,8.6,West,369,,,,,,,,,XXX-XXX-4421,,,,76.9,,,,,
897573,36,Female,Married,Student,Sales,,Masters,Rent,1.8,Midwest,153,,,,,,,,,,yahoo,,REF749645,,,,,Email,
897574,30,Female,Widowed,Salaried,Professional,120621.57,High School,Mortgage,3.9,West,1228,,,,,,,,,,outlook,0,,6.1,,,1,,
897575,39,Female,Single,Salaried,Service,24800.3,Masters,Own,1.7,Midwest,1169,600.0,0.0,0.0,1.0,20767.83,0.837,0.4,2.0,,gmail,,,,,City_D,0,,
897576,28,Female,Married,Self-Employed,Service,,Masters,Own,9.2,Midwest,2029,703.0,1.0,0.0,2.0,5360.0,,8.6,4.0,,,,REF798485,,,,1,Email,
897577,48,Male,Single,Salaried,Management,35769.31,Masters,Rent,8.8,West,2402,,,,,,,,,,other,,,,Spanish,,0,,
897578,28,Female,Single,Salaried,Professional,52011.4,High School,Own,1.5,South,1589,701.0,0.0,0.0,1.0,5563.56,0.107,2.5,9.0,,,,,,,,,,
897579,40,Female,Married,Salaried,Sales,11583.29,High School,Mortgage,2.0,South,2624,695.0,0.0,0.0,1.0,9215.36,0.796,18.7,6.0,,,,,,,,1,Email,
897580,55,Female,Married,Salaried,Skilled Trade,136108.36,High School,Mortgage,0.8,South,128,565.0,2.0,0.0,2.0,17605.47,0.129,10.6,4.0,,,,,,,,,,
897581,44,Male,Widowed,Self-Employed,Service,239920.59,Bachelors,Own,1.3,South,840,672.0,1.0,0.0,3.0,9712.57,0.04,34.4,3.0,,,,,73.9,Spanish,,,,
897582,49,Female,Married,Salaried,Service,28223.5,Masters,Mortgage,3.7,Midwest,641,790.0,1.0,0.0,1.0,41014.72,1.453,1.0,4.0,,,,,,,,0,,
897583,39,Male,Married,Salaried,Skilled Trade,96794.53,Bachelors,Mortgage,3.7,West,3770,,,,,,,,,,,,,32.7,,,,SMS,
897584,41,Female,Married,Salaried,Professional,104813.84,Bachelors,Rent,3.3,Midwest,808,,,,,,,,,,gmail,,,,,,,,
897585,67,Female,Married,Salaried,Sales,69068.5,Bachelors,Own,0.2,Midwest,2566,777.0,0.0,0.0,1.0,4948.95,0.072,7.4,3.0,,,,,,English,,,Email,Payroll
897586,26,Female,Married,Salaried,Skilled Trade,57564.58,High School,Rent,8.2,Northeast,839,803.0,1.0,0.0,0.0,5920.52,0.103,3.4,4.0,XXX-XXX-9554,,,,38.0,,,,,
897587,62,Male,Single,Salaried,Service,70538.83,High School,Own,4.6,West,4191,645.0,1.0,0.0,1.0,12144.08,0.172,1.0,5.0,,,,REF198940,,,,0,None,
897588,40,Male,Married,Salaried,Skilled Trade,56522.88,High School,Rent,5.1,Northeast,1270,743.0,0.0,0.0,1.0,5830.33,0.103,17.2,4.0,,,,,,,,0,,
897589,20,Male,Single,Salaried,Professional,29905.54,Bachelors,Mortgage,6.2,Midwest,463,659.0,1.0,0.0,3.0,9547.07,0.319,11.4,7.0,,yahoo,,,38.0,,,,None,
897590,54,Male,Divorced,Self-Employed,Sales,29380.47,High School,Living with Family,0.5,South,3353,540.0,0.0,0.0,2.0,19802.15,0.674,2.6,6.0,,,,,,,City_B,,,
897591,54,Male,Single,Retired,Skilled Trade,38806.96,Doctorate,Mortgage,4.9,South,508,600.0,0.0,0.0,0.0,17419.02,0.449,0.1,4.0,,,,,61.7,,,,,
897592,63,Female,Divorced,Salaried,Management,41544.5,Bachelors,Mortgage,8.5,South,413,640.0,1.0,0.0,0.0,3551.61,0.085,19.7,4.0,,,,,,,,,,
897593,54,Female,Divorced,Salaried,Sales,75728.09,Masters,Own,3.9,Northeast,1066,626.0,0.0,0.0,1.0,6798.43,0.09,11.7,4.0,,,,,,,,,,
897594,3,Male,Married,Salaried,Professional,125118.93,High School,Living with Family,7.3,South,471,,,,,,,,,,,,,,English,,,None,
897595,49,Female,Divorced,Self-Employed,Sales,15583.67,Bachelors,Living with Family,1.9,South,135,640.0,0.0,0.0,1.0,27739.06,1.78,37.2,2.0,,,,,,,,,,
897596,61,Female,Married,Salaried,Professional,25462.2,Doctorate,Own,6.1,West,92,,,,,,,,,,,,,,,,,,
897597,22,Female,Married,Self-Employed,Management,29021.11,High School,Rent,4.4,South,219,,,,,,,,,,,,,96.2,,,,,
897598,62,Male,Single,Self-Employed,Management,,Bachelors,Rent,0.4,Midwest,9,623.0,0.0,0.0,1.0,22486.17,,2.4,6.0,XXX-XXX-6312,,,,,,,,,
897599,36,Female,Married,Retired,Management,44023.89,Bachelors,Own,0.6,West,251,,,,,,,,,,,,,,,,,,
897600,34,Male,Married,Retired,Service,,Bachelors,Rent,2.3,Northeast,246,,,,,,,,,,,1,,94.7,,,,,ThirdParty
897601,53,Female,Single,Salaried,Skilled Trade,154542.0,High School,Rent,1.6,Midwest,948,,,,,,,,,,,,,,,,,,
897602,23,Female,Divorced,Unemployed,Service,,Masters,Rent,9.2,Midwest,1187,,,,,,,,,,,,,,English,,,Email,
897603,38,Male,Married,Salaried,Professional,33637.6,Bachelors,Living with Family,3.2,Northeast,19,686.0,0.0,0.0,1.0,10232.09,0.304,4.1,3.0,,,,,13.8,,,,,
897604,40,Male,Single,Retired,Management,100168.74,High School,Living with Family,8.1,Northeast,569,,,,,,,,,,,,,,,,,,
897605,58,Female,Married,Retired,Skilled Trade,21452.98,Masters,Living with Family,4.0,West,3210,594.0,1.0,0.0,2.0,11088.14,0.517,7.6,2.0,XXX-XXX-3291,,,,,,,1,,
897606,37,Male,Married,Unemployed,Service,3890.61,Bachelors,Own,6.4,South,1344,,,,,,,,,,,,REF942966,,,,,,
897607,-5,Male,Divorced,Retired,Sales,19426.84,Doctorate,Own,2.5,South,779,,,,,,,,,,,,,,English,,,,
897608,32,Male,Single,Salaried,Skilled Trade,40167.17,Masters,Own,2.7,Midwest,1637,,,,,,,,,,,,,,,,,SMS,
897609,35,Female,Married,Salaried,Management,135589.77,High School,Mortgage,0.1,Northeast,63,726.0,1.0,0.0,0.0,15252.49,0.112,14.8,5.0,,,1,,,,,,None,
897610,30,Male,Single,Salaried,Skilled Trade,74202.47,Doctorate,Own,1.1,Midwest,3270,717.0,0.0,0.0,0.0,2758.24,0.037,1.2,4.0,,,,,,English,,,None,
897611,55,Female,Married,Salaried,Sales,24706.02,High School,Mortgage,2.3,West,2335,696.0,0.0,0.0,0.0,20753.96,0.84,0.2,4.0,,,,,17.9,Spanish,,1,,
897612,35,Male,Divorced,Unemployed,Other,5804.44,Bachelors,Mortgage,3.1,South,1173,,,,,,,,,,,,REF831363,,English,,,,Payroll
897613,54,Male,Single,Self-Employed,Other,40599.91,High School,Own,1.0,South,2,,,,,,,,,,,,,,,,1,SMS,
897614,51,Female,Single,Retired,Service,97596.7,Masters,Mortgage,6.5,Northeast,1937,722.0,0.0,0.0,2.0,32390.0,0.332,5.4,1.0,,outlook,0,REF499747,,,,,,
897615,31,Male,Single,Salaried,Service,98767.24,High School,Living with Family,1.6,South,1286,635.0,1.0,0.0,1.0,12851.57,0.13,7.1,3.0,,,1,,,,,,,
897616,30,Female,Single,Salaried,Sales,80284.62,Bachelors,Rent,8.4,Midwest,865,678.0,0.0,0.0,0.0,53619.24,0.668,5.3,9.0,,,0,,,,,,,
897617,10,Male,Married,Self-Employed,Professional,,Bachelors,Mortgage,5.2,West,160,,,,,,,,,,,,,,Spanish,,1,,
897618,50,Male,Single,Unemployed,Professional,15468.59,Bachelors,Rent,8.1,Midwest,3196,,,,,,,,,,,,,,English,,1,Email,
897619,49,Female,Married,Retired,Skilled Trade,63508.75,Bachelors,Rent,6.3,Midwest,22,611.0,0.0,0.0,0.0,6578.03,0.104,7.1,3.0,,,,,,English,,,,SelfReported
897620,45,Male,Divorced,Salaried,Skilled Trade,,High School,Mortgage,1.5,Midwest,492,651.0,0.0,0.0,1.0,16360.12,,9.0,2.0,,,,,,,,,Email,
897621,51,Male,Single,Self-Employed,Professional,53418.78,Masters,Mortgage,0.6,Northeast,32,,,,,,,,,,gmail,,,,,,,None,
897622,28,Female,Married,Self-Employed,Management,115417.16,High School,Own,1.2,South,473,,,,,,,,,,,,,,,City_C,,,
897623,46,Male,Married,Salaried,Service,47100.72,High School,Own,1.5,Midwest,1582,800.0,0.0,0.0,0.0,1644.77,0.035,3.3,7.0,XXX-XXX-4827,,,,95.5,,,,,
897624,52,Male,Married,Salaried,Professional,64301.12,Bachelors,Rent,6.4,Northeast,3320,716.0,0.0,0.0,1.0,24987.17,0.389,12.4,6.0,,,0,,,,,,SMS,
897625,44,Female,Married,Self-Employed,Skilled Trade,44032.45,High School,Mortgage,1.0,Midwest,1364,,,,,,,,,,,,,,Other,,1,,Payroll
897626,42,Female,Married,Retired,Skilled Trade,25201.27,High School,Own,2.2,Northeast,854,638.0,1.0,0.0,2.0,16740.24,0.664,1.7,5.0,,,,,,English,,,SMS,
897627,66,Male,Married,Salaried,Professional,68717.41,Bachelors,Mortgage,3.4,Midwest,232,726.0,0.0,0.0,2.0,15476.61,0.225,7.8,2.0,,,,REF282214,,,,1,,
897628,35,Male,Married,Salaried,Sales,79092.05,Masters,Mortgage,5.2,South,683,781.0,0.0,0.0,0.0,36612.38,0.463,40.0,4.0,,yahoo,,,80.7,,City_C,,Email,ThirdParty
897629,34,Male,Married,Salaried,Skilled Trade,,Bachelors,Living with Family,4.7,South,7076,780.0,3.0,0.0,1.0,16500.44,,1.5,5.0,,,,REF587527,,,,,Email,
897630,39,Female,Married,Self-Employed,Professional,,High School,Mortgage,21.7,West,283,,,,,,,,,,,,,,,,1,Email,
897631,57,Male,Married,Salaried,Other,40938.28,Bachelors,Mortgage,5.0,Midwest,69,732.0,0.0,0.0,1.0,25241.82,0.617,14.6,6.0,XXX-XXX-5795,,,,,,,1,,
897632,69,Male,Single,Self-Employed,Other,,Masters,Living with Family,13.7,South,1800,621.0,0.0,0.0,1.0,11877.57,,2.1,6.0,,,,,,,,,SMS,
897633,23,Male,Divorced,Salaried,Sales,51018.63,Masters,Mortgage,14.7,South,1052,629.0,0.0,0.0,1.0,3937.79,0.077,2.1,5.0,,,,,51.2,,,,,SelfReported
897634,29,Female,Married,Student,Professional,,High School,Rent,6.1,Northeast,583,,,,,,,,,,,,,,English,,0,,Payroll
897635,22,Female,Single,Retired,Other,30882.15,Masters,Rent,1.9,Northeast,888,667.0,1.0,0.0,1.0,6450.87,0.209,1.5,7.0,,,,,,,,,,Payroll
897636,25,Male,Single,Self-Employed,Other,111254.62,Bachelors,Mortgage,1.6,Northeast,1016,715.0,0.0,0.0,0.0,30838.92,0.277,12.9,5.0,,gmail,,,,,,,,
897637,45,Female,Single,Salaried,Sales,49749.64,Bachelors,Own,0.6,Northeast,311,723.0,1.0,0.0,3.0,5407.2,0.109,0.1,3.0,,,,,,,,,,
897638,73,Male,Single,Self-Employed,Sales,44214.27,Masters,Mortgage,2.3,South,756,685.0,0.0,0.0,0.0,6895.97,0.156,4.1,7.0,,gmail,,,,English,,,,
897639,42,Male,Single,Salaried,Sales,82442.17,Bachelors,Rent,2.4,West,184,,,,,,,,,XXX-XXX-1836,yahoo,,,4.9,,,,,ThirdParty
897640,62,Female,Widowed,Self-Employed,Service,95201.19,Doctorate,Rent,20.4,Midwest,252,627.0,0.0,0.0,1.0,22274.83,0.234,17.0,2.0,,,,,,,,,None,
897641,32,Male,Single,Salaried,Professional,134897.33,Bachelors,Mortgage,1.7,South,844,,,,,,,,,,outlook,,,32.6,,,,SMS,
897642,50,Male,Single,Salaried,Management,56476.31,Bachelors,Own,3.4,West,967,713.0,0.0,0.0,0.0,4760.9,0.084,3.3,3.0,,,,,,,,,SMS,
897643,41,Female,Divorced,Self-Employed,Skilled Trade,49702.69,Masters,Rent,5.5,Midwest,472,748.0,0.0,0.0,0.0,24014.1,0.483,3.5,0.0,,,1,,,,,,,
897644,19,Male,Married,Retired,Professional,64771.03,High School,Mortgage,7.6,West,613,,,,,,,,,,gmail,,REF153892,,English,,,,
897645,47,Female,Single,Retired,Management,33299.51,High School,Rent,1.4,Northeast,340,,,,,,,,,,,,,60.0,,,,,
897646,45,Male,Married,Self-Employed,Other,54693.99,Masters,Mortgage,2.1,South,543,761.0,0.0,0.0,2.0,4728.35,0.086,0.4,6.0,,,,,,,,,,
897647,25,Female,Married,Salaried,Professional,20340.57,Bachelors,Mortgage,6.3,South,2557,,,,,,,,,,,,,72.9,,,,,
897648,43,Female,Married,Salaried,Service,109396.65,Bachelors,Own,5.8,West,151,773.0,0.0,0.0,0.0,9604.65,0.088,10.9,7.0,,outlook,,REF598621,,,,,,
897649,47,Female,Divorced,Self-Employed,Sales,70070.24,High School,Own,11.3,West,1257,616.0,1.0,0.0,0.0,12450.27,0.178,2.2,6.0,,,,,,,,,SMS,
897650,50,Female,Married,Salaried,Other,28344.31,Bachelors,Mortgage,3.1,West,598,547.0,0.0,0.0,3.0,11836.07,0.418,5.7,3.0,XXX-XXX-3320,,,,,,,,,Payroll
897651,57,Female,Married,Salaried,Management,166669.82,Bachelors,Mortgage,4.9,Northeast,4522,613.0,0.0,0.0,3.0,8195.17,0.049,0.2,6.0,,,1,,50.8,English,,,None,
897652,35,Female,Single,Salaried,Sales,107575.31,Doctorate,Own,1.7,Midwest,628,693.0,0.0,0.0,2.0,2449.95,0.023,1.3,6.0,,,,,,,,,,
897653,53,Male,Single,Salaried,Professional,67568.91,Bachelors,Own,4.2,Northeast,836,,,,,,,,,,yahoo,,,,English,,,,Payroll
897654,36,Female,Married,Student,Skilled Trade,7033.82,Bachelors,Own,8.4,West,679,,,,,,,,,,,,,9.5,English,,,,
897655,34,Female,Single,Self-Employed,Professional,80494.19,Bachelors,Mortgage,1.9,South,40,,,,,,,,,,outlook,0,REF543507,,English,,,,ThirdParty
897656,35,Male,Married,Salaried,Sales,18770.49,Bachelors,Rent,3.1,Midwest,1014,750.0,1.0,0.0,1.0,8245.62,0.439,6.0,8.0,XXX-XXX-8686,yahoo,,,,,,,SMS,
897657,47,Male,Married,Salaried,Professional,31787.23,High School,Mortgage,8.7,Northeast,1682,667.0,1.0,0.0,2.0,12168.12,0.383,6.1,4.0,,,,REF352473,,,City_C,,,
897658,39,Male,Widowed,Salaried,Management,41245.82,Masters,Own,2.0,West,86,,,,,,,,,,gmail,,REF521617,,,City_C,,,
897659,19,Female,Divorced,Salaried,Professional,41585.35,Masters,Mortgage,24.4,South,5759,,,,,,,,,,,,,,,,,,
897660,55,Female,Single,Salaried,Service,,High School,Rent,2.0,West,587,688.0,0.0,0.0,1.0,6593.03,,3.1,2.0,,,,,,,City_D,,,
897661,46,Female,Single,Salaried,Service,33753.0,Bachelors,Rent,3.0,South,795,673.0,0.0,0.0,0.0,6103.03,0.181,4.0,4.0,,,,,,,City_A,,,
897662,61,Male,Single,Salaried,Other,49780.19,Bachelors,Rent,0.6,Northeast,2677,,,,,,,,,,,1,,,,,1,,
897663,32,Male,Single,Salaried,Professional,,Bachelors,Own,3.3,South,3256,616.0,0.0,0.0,0.0,1957.92,,8.4,4.0,,,,,36.1,,,0,,SelfReported
897664,45,Female,Married,Retired,Service,6424.1,High School,Rent,10.7,Northeast,1524,,,,,,,,,,,,,90.5,,City_C,0,,
897665,53,Female,Single,Salaried,Professional,166886.87,Bachelors,Own,6.4,South,2162,,,,,,,,,,,,,,,,,,
897666,42,Female,Single,Unemployed,Management,23851.68,Bachelors,Rent,8.8,South,59,684.0,0.0,0.0,1.0,5711.57,0.239,40.0,0.0,,,,,,,,,,
897667,51,Female,Married,Unemployed,Professional,,High School,Rent,0.5,Midwest,3059,,,,,,,,,,,,,18.1,English,,,,ThirdParty
897668,29,Other,Single,Salaried,Other,36272.55,Bachelors,Own,1.8,South,1166,,,,,,,,,,,,,,,,,,
897669,40,Male,Married,Salaried,Professional,19608.19,Bachelors,Living with Family,2.8,West,117,682.0,1.0,0.0,2.0,29257.59,1.492,12.3,3.0,,,,,,,,,,
897670,44,Male,Single,Salaried,Professional,110941.18,Bachelors,Mortgage,7.3,South,565,609.0,0.0,0.0,1.0,16121.74,0.145,3.0,9.0,,other,,,,,,0,,Payroll
897671,32,Female,Single,Retired,Service,17233.83,Masters,Rent,5.6,Midwest,3345,601.0,0.0,0.0,0.0,13162.88,0.764,10.5,7.0,XXX-XXX-9914,,,,,,,,,
897672,39,Female,Widowed,Self-Employed,Sales,,High School,Mortgage,0.7,West,1368,807.0,0.0,0.0,1.0,3028.38,,0.9,4.0,XXX-XXX-8505,gmail,,,,,,,,
897673,40,Female,Single,Salaried,Sales,58227.32,High School,Own,0.5,South,187,836.0,1.0,0.0,0.0,8562.77,0.147,4.1,2.0,XXX-XXX-9691,,,,,English,,,Email,
897674,55,Male,Single,Student,Skilled Trade,5049.37,Bachelors,Mortgage,0.5,Northeast,406,553.0,1.0,0.0,0.0,21802.72,4.318,3.1,5.0,,,,REF663570,,English,,,,Payroll
897675,32,Female,Married,Self-Employed,Sales,165168.49,Masters,Mortgage,4.4,Northeast,1757,675.0,1.0,0.0,2.0,12573.66,0.076,4.5,5.0,,,,,,,,,,
897676,45,Female,Single,Self-Employed,Service,,High School,Mortgage,4.3,South,2368,,,,,,,,,,gmail,,,,,,0,,
897677,48,Male,Single,Salaried,Professional,69116.9,Bachelors,Living with Family,4.7,South,800,709.0,0.0,0.0,2.0,1932.28,0.028,5.5,6.0,,,,REF839232,,,,,SMS,
897678,44,Female,Single,Self-Employed,Skilled Trade,77536.2,Masters,Mortgage,4.4,Midwest,930,,,,,,,,,,outlook,,,,,,0,,
897679,43,Male,Married,Self-Employed,Service,71840.27,Masters,Mortgage,6.4,South,25,,,,,,,,,,,,,24.4,,,,,
897680,28,Female,Single,Retired,Professional,53166.08,High School,Mortgage,1.9,West,35,,,,,,,,,,,,,,,,,None,
897681,48,Female,Divorced,Unemployed,Skilled Trade,4028.15,Bachelors,Own,4.6,South,3231,671.0,0.0,0.0,2.0,24160.6,5.998,8.2,5.0,,,,,,,,1,None,
897682,52,Male,Married,Unemployed,Skilled Trade,8735.6,High School,Mortgage,2.2,West,1511,,,,,,,,,XXX-XXX-5844,,,,,Spanish,,,,
897683,36,Male,Married,Salaried,Professional,50913.44,Bachelors,Own,2.8,Northeast,166,616.0,0.0,0.0,3.0,19548.69,0.384,0.6,1.0,XXX-XXX-5738,,,,,English,,,,
897684,30,Female,Married,Salaried,Other,45706.05,Bachelors,Mortgage,0.1,South,193,,,,,,,,,,other,,,,English,,,SMS,
897685,66,Female,Married,Salaried,Other,76080.07,Bachelors,Mortgage,3.1,West,49,,,,,,,,,,,,,,,,,None,
897686,23,Male,Single,Student,Professional,,Doctorate,Own,3.5,South,449,717.0,1.0,0.0,1.0,10182.96,,0.0,4.0,,outlook,,REF735991,85.9,,,0,,
897687,43,Female,Widowed,Salaried,Professional,69471.9,Bachelors,Mortgage,0.1,South,346,789.0,2.0,0.0,2.0,1699.57,0.024,3.6,1.0,,yahoo,,,,,,,Email,
897688,39,Female,Single,Salaried,Professional,68934.38,Bachelors,Rent,2.7,South,2276,,,,,,,,,,,,,,English,,,,ThirdParty
897689,19,Female,Single,Retired,Service,21196.83,High School,Own,11.6,West,115,652.0,0.0,0.0,0.0,39024.28,1.841,4.0,4.0,,gmail,,,,,,,,
897690,51,Male,Single,Salaried,Other,35553.78,High School,Own,6.6,South,244,578.0,0.0,0.0,1.0,10825.36,0.304,10.9,6.0,,,,,,,,,,
897691,35,Male,Married,Salaried,Professional,27131.0,Bachelors,Own,3.6,South,179,584.0,0.0,0.0,1.0,3358.62,0.124,33.2,3.0,,,1,,46.8,,,,None,
897692,37,Male,Married,Self-Employed,Service,188644.23,Bachelors,Living with Family,3.3,South,890,689.0,0.0,0.0,1.0,3693.34,0.02,9.4,3.0,,,,,11.7,,,,,SelfReported
897693,75,Male,Single,Salaried,Professional,22612.05,Masters,Mortgage,0.6,South,1870,,,,,,,,,,yahoo,,,26.3,English,,,,
897694,19,Female,Married,Salaried,Service,104402.58,High School,Own,22.8,Midwest,1667,,,,,,,,,,,,,,,,,,ThirdParty
897695,45,Female,Married,Salaried,Professional,77835.5,High School,Mortgage,3.1,Northeast,619,670.0,0.0,0.0,1.0,15941.07,0.205,9.6,4.0,,,,,,,City_C,1,,SelfReported
897696,39,Other,Married,Retired,Other,31037.72,Doctorate,Mortgage,7.2,South,103,,,,,,,,,,,,,,,,,,
897697,17,Female,Divorced,Salaried,Service,39467.09,High School,Own,0.7,West,1286,686.0,0.0,0.0,1.0,10000.18,0.253,3.7,5.0,XXX-XXX-6764,yahoo,1,,15.1,,,,Email,
897698,32,Male,Married,Unemployed,Other,8346.16,Doctorate,Living with Family,4.5,Midwest,1105,760.0,0.0,0.0,1.0,15707.91,1.882,6.4,2.0,XXX-XXX-9689,,,,,,,,,
897699,30,Male,Married,Salaried,Service,63279.76,Bachelors,Own,0.4,Midwest,2456,850.0,1.0,0.0,0.0,7047.13,0.111,6.0,3.0,,,,,79.2,,,0,,
897700,31,Female,Married,Self-Employed,Professional,,Masters,Mortgage,14.3,West,50,619.0,2.0,0.0,1.0,6862.16,,3.3,3.0,,,,,,,,,,
897701,38,Male,Married,Salaried,Service,91633.74,Bachelors,Living with Family,7.6,West,719,,,,,,,,,,,,,,English,,,,
897702,24,Female,Married,Salaried,Management,15260.15,Masters,Mortgage,6.0,Midwest,102,792.0,0.0,0.0,2.0,4869.23,0.319,20.4,5.0,,,,REF200781,,,,0,,
897703,42,Male,Married,Salaried,Sales,58928.29,High School,Own,11.4,West,268,,,,,,,,,,,,,,,,,,
897704,38,Female,Single,Retired,Service,51082.7,Bachelors,Mortgage,8.1,Northeast,820,675.0,0.0,0.0,2.0,6935.44,0.136,2.7,1.0,,,1,,80.0,,,0,,
897705,16,Male,Single,Salaried,Professional,40403.81,Bachelors,Rent,3.5,Northeast,627,694.0,0.0,0.0,1.0,119053.97,2.947,8.0,3.0,,,,,,English,,,,
897706,31,Other,Single,Retired,Management,33715.06,High School,Rent,11.3,South,3900,817.0,0.0,1.0,2.0,40464.38,1.2,18.2,4.0,,,,,,,,,,
897707,37,Female,Widowed,Self-Employed,Sales,60565.29,High School,Mortgage,1.8,South,22,662.0,0.0,0.0,2.0,7925.93,0.131,22.1,2.0,,,,,,,,0,,
897708,16,Female,Single,Salaried,Sales,45601.0,Doctorate,Mortgage,1.9,South,375,683.0,1.0,0.0,2.0,4451.64,0.098,6.3,2.0,,,,,,,,,,
897709,56,Other,Married,Salaried,Sales,26696.9,Bachelors,Rent,3.5,Northeast,802,,,,,,,,,,,,,,,,,,
897710,60,Male,Married,Salaried,Sales,47956.52,Masters,Mortgage,1.0,South,1825,686.0,0.0,0.0,0.0,4745.22,0.099,1.5,5.0,,outlook,,,,English,,,,
897711,32,Male,Single,Salaried,Skilled Trade,,Bachelors,Mortgage,2.3,West,3089,676.0,0.0,0.0,1.0,8599.96,,8.5,5.0,XXX-XXX-4652,,,REF294370,,,,,,
897712,26,Female,Single,Salaried,Skilled Trade,131016.1,Masters,Own,4.6,Midwest,3292,702.0,0.0,0.0,0.0,17854.54,0.136,8.0,5.0,,,,,,Spanish,,0,,
897713,51,Male,Married,Self-Employed,Service,60873.94,Masters,Own,8.5,South,5,588.0,0.0,0.0,1.0,3446.61,0.057,2.9,3.0,,,,,,,,,,
897714,47,Female,Married,Salaried,Management,104082.21,Bachelors,Own,11.1,South,426,585.0,1.0,0.0,1.0,10728.07,0.103,15.7,5.0,,,0,,,,,,,
897715,35,Male,Married,Self-Employed,Sales,72784.24,Bachelors,Rent,3.5,Midwest,2184,734.0,0.0,0.0,0.0,40920.11,0.562,13.7,3.0,,,,,,,,,,Payroll
897716,45,Male,Widowed,Unemployed,Professional,2433.64,Doctorate,Mortgage,0.5,South,1548,,,,,,,,,,,,REF134510,,,,1,,
897717,19,Female,Married,Unemployed,Service,7165.7,Bachelors,Own,0.8,Northeast,1250,,,,,,,,,,,,,,,,,,Payroll
897718,46,Female,Married,Salaried,Skilled Trade,32722.31,Bachelors,Rent,6.7,South,76,708.0,0.0,0.0,0.0,28807.25,0.88,2.7,6.0,,,,,,,,,None,
897719,50,Male,Married,Retired,Other,35932.74,High School,Rent,2.2,Northeast,1360,,,,,,,,,,yahoo,,,,,,,Email,
897720,38,Female,Married,Salaried,Management,41196.72,Masters,Rent,5.4,Northeast,1058,641.0,0.0,0.0,1.0,2914.36,0.071,10.0,2.0,,,,,,,,,,ThirdParty
897721,58,Female,Single,Salaried,Professional,131463.99,Masters,Own,11.5,Midwest,1200,697.0,0.0,0.0,0.0,15523.71,0.118,8.4,9.0,,,,,,,,,,
897722,53,Female,Single,Unemployed,Skilled Trade,6437.24,Masters,Rent,18.4,Northeast,47,,,,,,,,,,,,REF479298,,,,,None,
897723,49,Male,Married,Salaried,Service,104195.18,High School,Mortgage,5.9,South,363,,,,,,,,,,outlook,,,,,,,,SelfReported
897724,38,Female,Married,Salaried,Sales,39014.45,Bachelors,Rent,3.8,Midwest,2280,761.0,0.0,0.0,1.0,6526.69,0.167,3.1,4.0,,other,,,,,City_C,,,ThirdParty
897725,60,Male,Married,Salaried,Other,64633.27,High School,Own,2.6,Midwest,762,624.0,2.0,0.0,0.0,18767.8,0.29,11.3,4.0,,yahoo,,,,,City_B,1,,
897726,31,Female,Married,Salaried,Other,61393.28,Bachelors,Rent,6.9,West,40,648.0,0.0,0.0,0.0,9896.11,0.161,38.8,2.0,XXX-XXX-6728,,,,,English,,,,
