Customer_ID,Age,Tenure_Years,Balance,Avg_Monthly_Balance,Num_Products,Transactions_Per_Month,Avg_Transaction_Value,Digital_Engagement_Score,Credit_Utilization,Total_Deposits_YTD,Total_Withdrawals_YTD
518571,67,16.2,0.0,0.0,3,1.7,118.73,5.8,28.6,1353.04,1510.76
518572,65,22.5,7120.16,5557.66,2,4.7,279.84,0.0,16.9,8199.72,11919.13
518573,47,7.1,8586.54,7143.65,3,17.8,177.56,57.2,20.1,18108.47,19156.16
518574,65,14.3,10761.33,9913.51,4,8.3,137.87,2.1,20.0,8406.19,5460.87
518575,36,10.2,13613.61,12135.68,8,32.6,340.49,56.7,69.0,68337.81,52878.42
518576,31,1.1,2721.88,2199.39,1,17.4,109.47,81.8,33.6,10794.42,8088.04
518577,34,11.3,2487.34,1840.63,3,20.0,222.31,19.2,25.3,38783.13,31295.92
518578,32,0.0,359.52,307.8,2,9.2,36.31,92.2,26.8,2334.33,2210.43
518579,51,6.0,444.21,326.49,1,1.8,136.96,21.4,79.6,1744.81,1137.3
518580,72,4.7,5264.72,6170.33,5,6.8,244.78,20.8,28.4,12510.72,12788.78
518581,35,12.4,0.0,0.0,1,5.0,43.86,17.9,78.1,1608.38,1555.18
518582,44,21.1,16357.16,17909.23,5,5.7,137.65,1.1,22.3,4526.85,4958.67
518583,57,23.7,10168.33,9355.1,3,3.0,290.26,26.2,26.5,4732.42,5606.84
518584,37,8.2,2450.08,1985.49,3,15.0,140.21,24.2,27.4,14651.51,12720.64
518585,57,4.2,0.0,0.0,1,1.7,90.36,18.3,95.4,875.63,547.09
518586,62,37.4,4451.81,4680.0,4,7.0,264.59,14.3,2.8,11615.97,7847.64
518587,24,1.5,2721.54,2697.52,1,29.5,87.88,95.4,77.0,22436.72,19091.03
518588,42,2.9,6180.18,5400.31,1,6.4,228.4,59.4,28.3,8520.34,7392.23
518589,53,6.8,2703.68,2405.87,1,13.2,99.37,39.2,28.5,7616.57,7767.38
518590,27,2.4,1744.11,1834.54,1,9.6,62.45,86.8,41.2,4256.52,3344.97
518591,63,30.4,12088.15,12629.86,3,4.6,132.07,13.6,18.8,3682.63,4490.86
518592,25,2.2,0.0,0.0,3,27.5,33.76,92.1,31.1,7567.83,5011.87
518593,66,18.7,18158.02,15077.74,5,8.9,176.98,10.7,15.5,14088.83,8630.75
518594,19,8.8,5251.07,4652.08,2,15.5,171.97,48.2,33.6,19612.87,15718.5
518595,30,3.3,2374.47,1824.98,2,6.7,29.64,62.5,34.3,1693.42,1265.53
518596,51,13.2,176.76,163.31,1,6.8,14.23,6.2,100.0,444.52,572.3
518597,51,4.9,1213.49,1396.19,2,0.3,48.08,13.3,59.8,52.24,55.97
518598,68,14.9,11376.51,8864.08,3,3.6,204.89,27.8,14.8,4634.65,4052.57
518599,35,1.3,653.25,781.17,1,8.0,67.07,0.0,88.2,4960.31,3174.97
518600,45,5.3,1147.19,1062.17,3,8.0,79.47,1.9,90.7,5211.53,3002.44
518601,27,7.0,2345.12,2374.3,2,14.8,173.17,65.8,37.5,16026.62,17345.32
518602,29,9.6,1578.72,1376.97,2,13.9,90.07,59.8,55.1,11241.72,5998.66
518603,28,2.0,3482.3,2869.42,3,20.4,106.28,82.9,34.3,15926.4,11997.23
518604,39,10.7,933.36,933.78,1,4.6,33.96,20.4,100.0,968.72,761.06
518605,65,37.9,28055.95,29981.98,5,8.1,195.64,17.9,8.6,8239.76,8864.2
518606,27,0.4,2039.46,2152.02,1,32.9,68.54,83.6,46.3,14404.79,16576.59
518607,60,35.7,18588.75,18809.93,2,8.3,125.38,16.1,6.3,5768.28,6261.67
518608,55,0.0,582.66,520.0,1,0.4,5.0,41.0,92.9,13.86,12.29
518609,32,5.3,8107.51,5822.66,2,16.9,143.76,42.8,46.9,21626.02,15429.78
518610,25,6.5,696.62,754.55,2,3.5,15.55,26.8,97.2,361.23,339.69
518611,25,4.6,1210.48,1106.56,2,20.8,82.55,100.0,55.7,15592.04,9007.92
518612,36,0.8,3617.8,3132.17,2,13.0,18.94,90.7,70.3,2132.19,1591.35
518613,53,11.7,5604.07,6308.33,1,7.8,47.75,23.5,49.6,2209.47,1788.39
518614,54,17.1,28220.58,23484.76,3,6.5,61.94,11.0,26.5,2361.58,2602.66
518615,27,1.2,0.0,0.0,1,26.3,13.65,83.8,60.9,2554.54,1735.78
518616,57,23.5,20398.49,20300.33,3,6.5,287.74,18.9,16.8,13264.67,8244.56
518617,59,19.2,23617.61,16319.3,7,4.4,227.04,14.5,7.1,6894.77,8072.47
518618,25,2.2,3671.68,3592.22,1,21.9,38.08,91.3,46.1,4943.49,3616.56
518619,50,11.4,1896.97,2005.07,3,22.2,96.29,28.1,18.0,11790.96,11833.97
518620,58,35.2,22925.65,16995.24,5,4.8,163.52,13.7,19.3,4287.53,5080.31
518621,42,5.4,10722.02,10941.6,5,37.9,159.34,35.4,26.7,35195.46,32076.3
518622,36,7.5,4865.96,6652.24,3,10.8,39.92,60.7,49.9,2929.09,2634.65
518623,28,3.6,1102.84,809.84,2,17.5,75.12,83.6,30.9,9659.66,7216.24
518624,48,5.7,19323.96,14671.31,4,36.8,237.73,57.8,59.6,55530.84,41441.11
518625,22,2.1,0.0,0.0,2,18.9,54.78,83.3,47.2,6685.09,7860.09
518626,31,1.9,2841.55,2736.06,2,12.1,76.95,77.6,48.7,5812.66,3245.64
518627,44,5.1,725.88,658.34,1,8.4,61.4,0.0,54.3,2147.22,4339.58
518628,50,13.1,16146.72,16090.25,4,10.1,142.42,20.7,14.4,9564.94,6380.32
518629,79,10.1,13997.38,14256.16,4,5.9,242.74,19.6,6.6,8290.34,7238.43
518630,25,1.2,1618.1,1308.39,1,14.7,66.84,100.0,28.2,7767.91,4918.37
518631,28,2.6,2129.43,2142.09,2,31.9,103.41,81.5,42.6,21889.84,20097.53
518632,76,24.7,13176.26,10813.28,3,8.1,170.7,25.7,23.7,11512.23,8372.88
518633,22,4.2,2093.24,2032.0,3,15.8,5.0,30.4,33.0,506.09,417.04
518634,32,5.7,7209.26,5815.98,6,44.1,291.85,56.9,23.1,87352.33,55224.31
518635,37,6.7,721.85,724.32,1,1.6,47.44,36.7,88.4,524.29,396.14
518636,34,10.0,7104.44,7287.82,2,18.8,149.15,81.9,19.4,21850.16,16052.8
518637,45,7.2,3707.6,4564.3,2,17.9,86.5,37.2,34.8,11713.65,7675.75
518638,39,4.5,3244.54,3404.56,2,12.7,111.41,11.2,56.0,9108.65,6099.78
518639,64,11.0,3486.39,2679.26,3,27.8,50.04,44.1,40.6,10629.69,7182.47
518640,54,5.9,9470.95,8535.48,4,21.6,82.28,43.4,57.3,14476.7,12994.1
518641,33,8.6,1488.22,1479.9,3,17.2,148.87,13.1,51.2,16420.71,15297.05
518642,35,9.4,11482.63,8328.52,4,35.3,512.47,50.1,27.0,167045.57,139388.89
518643,36,0.5,5498.55,5120.03,3,16.4,77.15,38.3,26.6,7504.07,5083.22
518644,44,4.7,5641.95,5118.39,1,15.4,172.07,59.8,19.3,23408.71,16595.31
518645,25,1.6,2712.2,2772.28,1,35.8,71.05,95.0,53.0,18690.4,12148.73
518646,46,12.8,8343.84,6230.44,2,9.9,188.03,42.4,1.5,15436.3,10667.01
518647,24,4.7,2373.11,1796.99,1,19.0,5.0,89.4,56.0,841.21,208.4
518648,44,1.6,12391.63,10361.63,5,45.5,344.82,68.4,37.3,108116.86,139987.11
518649,45,10.2,16984.03,15406.05,4,35.9,492.4,62.2,31.3,145923.72,79911.67
518650,42,6.7,1061.21,1050.06,2,15.6,133.22,26.0,58.3,9795.75,9612.71
518651,33,7.4,571.41,547.34,1,3.8,82.61,15.6,86.6,1838.12,2094.0
518652,21,4.5,3082.81,2881.47,3,13.1,174.59,45.7,15.6,18966.54,19020.8
518653,35,6.0,10199.69,9847.83,4,43.0,269.13,81.4,17.7,64360.03,67530.19
518654,37,7.6,9514.66,8913.82,4,38.9,369.06,57.3,45.5,107353.05,50244.98
518655,30,11.6,0.0,0.0,1,10.8,132.0,62.4,22.6,8970.99,10151.97
518656,44,6.6,7108.11,5221.02,1,22.4,214.59,29.5,24.2,44113.28,30401.34
518657,24,2.9,1194.83,1270.03,2,13.3,14.65,84.2,27.9,1484.98,1208.29
518658,24,1.5,2054.36,1896.1,2,22.3,146.11,87.7,39.5,22550.98,18161.19
518659,31,10.1,4271.27,4537.11,6,24.9,202.93,76.4,52.9,39208.75,24920.6
518660,26,2.3,0.0,0.0,2,11.2,88.36,95.5,26.6,9153.09,4390.17
518661,42,4.9,5535.29,5149.23,3,39.3,160.81,56.3,82.8,40080.5,28745.01
518662,34,10.3,6448.79,5843.7,1,15.8,93.26,34.1,50.5,11733.93,7261.63
518663,31,2.8,3138.66,3059.88,3,23.4,28.58,81.4,36.6,3805.76,3093.29
518664,25,0.0,3063.98,1766.77,2,20.8,50.33,94.5,52.4,7313.14,5239.2
518665,18,3.4,1763.63,1855.5,2,23.9,98.1,94.6,74.0,19210.1,13113.27
518666,45,11.2,17561.71,15477.6,3,21.5,392.42,46.9,29.2,56497.51,63081.72
518667,67,5.9,5863.15,5866.9,3,14.6,97.95,41.1,37.5,8493.14,7477.45
518668,28,1.8,1961.22,1774.42,2,23.4,84.86,88.5,22.3,10345.42,9283.72
518669,46,13.9,7651.4,8635.65,4,16.4,183.9,68.4,48.6,14560.64,26913.43
518670,56,7.5,364.94,281.21,2,10.1,96.81,4.0,69.5,5652.13,7913.15
518671,49,2.6,461.74,388.15,2,6.7,75.12,0.0,85.7,4546.15,3126.38
518672,49,5.8,2006.02,2106.71,2,11.2,193.19,22.6,53.4,17392.27,8059.94
518673,38,7.1,1145.72,946.92,1,23.5,135.38,53.3,42.9,20652.28,15392.39
518674,41,0.0,6741.54,6294.57,3,14.6,23.77,50.7,26.2,1666.78,2039.32
518675,37,7.9,582.86,596.71,2,3.9,99.58,42.4,60.2,1809.0,2804.44
518676,24,3.7,2342.05,2630.77,1,26.9,12.86,92.1,15.2,1913.21,2691.16
518677,83,21.9,19783.04,17999.84,2,7.1,52.21,12.3,16.4,1769.25,1662.3
518678,53,6.0,53.06,46.82,2,4.1,51.49,13.7,73.2,1448.88,1211.11
518679,39,4.8,3445.85,3575.35,1,27.4,66.47,38.5,22.1,13351.28,16173.16
518680,44,6.1,515.53,541.95,2,9.1,71.89,12.6,52.3,3753.11,3998.57
518681,46,6.8,20136.18,16498.74,6,31.8,412.04,61.0,38.9,115516.61,89698.42
518682,46,4.8,26678.21,27413.43,4,35.3,261.88,48.0,52.6,80884.39,46418.75
518683,27,4.0,1537.51,1314.64,2,24.4,48.37,89.9,65.8,7708.31,6451.63
518684,29,0.0,320.97,320.76,2,8.1,38.22,31.0,87.3,2134.89,2156.35
518685,28,1.9,1759.46,1606.36,2,16.3,32.55,77.1,31.5,3148.17,3366.84
518686,29,6.7,4371.12,4544.36,3,8.0,112.09,43.4,42.2,6836.11,5110.96
518687,33,5.5,6125.27,5718.24,2,10.8,161.48,39.2,46.3,11231.92,8797.22
518688,35,13.2,15823.44,13298.7,4,19.7,396.75,81.4,34.5,49035.75,37618.84
518689,32,1.6,4343.95,3388.05,1,6.0,75.5,84.4,69.8,2377.6,2584.74
518690,31,2.9,1697.47,1512.5,2,26.8,35.81,90.2,61.0,5493.69,3357.7
518691,26,2.3,2889.44,2863.73,1,19.0,34.27,68.2,21.8,3680.1,3042.0
518692,41,10.5,10765.28,8141.4,5,20.0,306.04,82.8,67.2,42182.12,36394.44
518693,19,2.3,4380.66,3973.07,1,10.2,52.76,54.8,37.7,3631.43,2606.17
518694,58,31.1,8221.4,8387.43,4,5.7,232.1,3.3,19.4,8973.0,7714.02
518695,35,4.0,2284.26,1639.28,2,23.4,50.37,59.2,14.9,6533.88,7668.86
518696,25,8.1,2105.38,1627.51,1,0.8,5.0,24.6,85.5,38.11,21.6
518697,18,7.3,2719.49,2870.4,2,20.0,176.51,60.2,39.6,26142.65,17862.35
518698,55,6.6,703.73,600.81,1,4.3,77.0,1.3,58.5,2703.92,1732.28
518699,22,7.4,3056.74,2211.36,3,14.9,57.3,72.1,43.0,5973.39,3971.5
518700,40,6.1,1580.28,1337.01,1,20.5,5.0,73.9,22.3,660.96,443.81
518701,24,1.3,2278.33,2395.33,2,9.9,76.21,79.1,69.9,3482.45,2838.67
518702,39,7.7,2746.74,2966.69,3,3.1,241.18,39.3,23.5,4718.68,5056.34
518703,26,5.8,1320.4,1044.31,3,8.3,180.85,52.2,47.7,8805.45,7774.52
518704,68,16.1,22635.42,20170.69,3,6.5,96.62,7.8,7.4,4316.59,2582.99
518705,55,6.5,2275.41,1717.52,2,14.0,122.01,36.2,21.3,15112.8,10324.89
518706,49,8.0,4155.59,3566.26,1,6.8,154.56,47.9,35.6,6142.59,6697.09
518707,59,28.7,22540.96,19558.88,4,5.4,327.66,11.5,6.2,11382.37,11039.51
518708,43,2.3,5788.68,5354.09,1,6.0,132.47,86.2,16.9,5838.59,3589.77
518709,67,20.6,14629.66,13302.1,2,6.8,109.71,22.2,8.5,6557.69,3964.54
518710,60,6.5,5274.46,3234.24,2,13.0,191.46,35.4,50.3,16138.13,12860.82
518711,41,7.8,19742.45,18157.44,5,37.6,586.94,59.7,76.4,161189.2,174072.45
518712,25,2.8,1928.57,1441.24,2,32.1,45.4,92.4,42.1,7288.69,7911.85
518713,23,1.5,2155.17,1848.7,2,27.7,77.67,97.2,45.7,15715.73,12686.58
518714,34,8.8,5122.42,3839.4,2,14.7,105.93,40.7,30.4,7763.43,6547.81
518715,29,0.9,1523.24,1553.27,1,23.9,56.49,82.5,24.0,6044.92,10276.46
518716,27,0.2,4201.22,4321.19,2,3.7,104.05,54.6,10.3,2739.53,2875.26
518717,34,5.3,3023.81,2583.94,3,10.7,219.48,69.0,50.9,16266.44,11307.23
518718,46,10.1,1258.58,1296.66,3,8.9,124.48,36.4,39.2,7886.62,6093.18
518719,52,4.0,3924.65,2875.23,2,12.4,152.23,37.8,33.6,12744.17,10117.82
518720,36,9.8,11419.8,11580.69,4,44.3,701.16,88.8,36.2,234847.65,162442.51
518721,46,6.5,8326.53,6949.15,4,35.8,89.3,62.2,19.6,18045.77,17081.06
518722,49,11.7,13132.85,10082.69,4,14.3,265.57,43.4,52.3,25200.05,28280.05
518723,22,2.9,330.53,268.19,2,27.8,107.34,69.4,39.8,19654.53,16656.55
518724,52,1.6,1442.06,1355.78,2,10.0,136.97,50.2,57.7,8561.73,7402.59
518725,50,11.3,24960.5,17187.25,5,24.5,319.48,85.1,28.1,48594.97,37566.14
518726,26,1.9,1148.49,1112.3,1,12.8,87.28,93.7,38.7,7314.51,7249.13
518727,18,7.1,3740.41,3572.87,2,11.5,160.87,58.4,32.8,14298.47,11584.45
518728,28,4.7,1.92,1.29,2,28.7,44.05,84.0,59.5,7558.92,5125.93
518729,29,7.3,4654.4,4070.01,2,18.0,170.78,23.4,13.1,14225.76,12592.94
518730,49,0.6,15901.39,12410.04,3,32.3,487.52,65.5,63.3,124481.1,83561.25
518731,24,1.2,1243.56,900.16,2,23.8,93.41,75.5,22.9,13384.45,14477.07
518732,72,20.4,20061.88,18337.45,3,4.6,91.01,10.0,3.8,2617.86,2609.4
518733,46,6.6,7494.44,7486.68,3,12.5,134.35,21.1,31.6,9598.95,7103.32
518734,65,4.0,651.89,583.4,1,5.6,115.73,40.7,90.8,3303.91,4386.68
518735,63,20.2,7413.02,7117.99,3,8.9,247.14,5.6,2.0,13539.85,8034.26
518736,52,19.5,16434.73,16376.36,4,6.9,152.37,22.3,17.6,7536.79,5302.01
518737,33,1.6,2016.57,1855.75,1,23.3,71.34,95.4,27.2,14161.01,10810.17
518738,28,0.6,1698.69,1707.8,1,30.1,31.6,90.4,31.5,7382.0,5468.13
518739,61,18.7,22489.81,19376.69,4,6.6,63.78,8.6,7.3,2552.24,1599.9
518740,41,6.0,3329.37,3258.5,6,26.2,341.74,71.9,35.6,62946.22,40723.47
518741,36,0.0,12737.46,9961.32,3,32.9,343.52,54.5,34.4,69492.13,68622.23
518742,71,36.0,11748.95,10778.51,5,8.1,279.01,30.1,4.9,15854.7,18767.77
518743,20,2.3,996.42,1017.53,2,16.2,92.91,94.8,33.1,9189.5,6526.6
518744,46,8.8,639.72,554.26,1,3.3,37.42,32.0,100.0,986.01,588.17
518745,18,7.0,6141.93,4935.67,3,25.0,46.47,17.5,38.7,8942.92,8676.68
518746,29,1.7,553.57,517.51,2,23.7,36.13,98.6,18.8,7039.18,3616.88
518747,42,10.0,2645.1,3162.67,2,16.4,145.35,38.1,42.2,17731.34,15741.45
518748,42,2.8,3331.14,2891.68,3,10.5,183.13,50.0,13.4,10500.99,16414.61
518749,48,0.0,9171.3,6389.11,2,7.3,58.85,19.7,18.6,2296.47,1752.63
518750,27,2.3,1683.52,1704.57,2,17.9,70.43,75.2,65.3,7975.29,6613.69
518751,40,3.9,7827.86,8269.53,1,4.7,188.05,15.7,16.4,4921.69,5277.99
518752,45,7.6,9017.55,6078.81,5,16.0,200.76,57.1,25.1,18901.32,21709.55
518753,40,0.0,2378.24,2125.53,1,11.2,127.8,33.3,34.8,11472.53,7627.19
518754,40,19.0,8225.85,6484.21,4,43.8,504.2,63.1,62.3,141408.81,140630.8
518755,31,6.9,7167.35,6693.13,1,15.6,111.37,39.9,20.6,12167.02,9762.46
518756,23,2.1,1738.83,1500.41,1,12.9,33.91,93.8,42.7,2818.33,791.39
518757,58,7.0,5943.36,5285.31,3,9.3,14.93,29.8,22.0,514.11,681.77
518758,34,5.1,4785.54,4869.45,3,12.7,95.94,64.8,39.9,7968.03,6095.72
518759,38,3.1,4931.54,4375.38,2,13.6,89.42,51.8,32.6,6378.29,6415.21
518760,19,0.6,2927.95,2908.09,2,27.5,55.58,82.2,34.8,9208.14,9208.79
518761,40,3.4,4177.99,4288.52,2,11.7,94.43,51.7,36.5,5622.74,4604.59
518762,39,7.0,14730.2,13234.79,6,27.8,346.39,51.5,16.6,64319.87,44978.62
518763,28,6.1,2074.03,1821.98,2,6.4,110.24,12.9,48.8,4431.41,3996.15
518764,40,4.5,492.67,514.7,2,6.7,58.26,29.3,78.3,2397.93,2594.69
518765,19,7.4,6936.08,4903.09,2,5.7,106.54,63.6,26.6,3880.41,3887.39
518766,35,6.6,7108.06,7504.05,2,12.9,151.34,51.5,26.0,14329.25,11140.53
518767,28,2.6,638.28,490.38,2,15.2,79.7,82.5,16.4,9168.94,6554.44
518768,39,1.3,6360.43,6118.92,3,20.6,198.18,65.9,38.9,28795.37,26910.46
518769,70,19.7,19651.44,16938.02,3,12.9,149.27,9.3,24.0,14813.25,11692.44
518770,60,27.4,7115.15,5703.32,3,9.4,319.57,12.5,16.9,16941.54,15615.53
518771,26,2.5,3250.36,2417.83,2,18.0,69.48,97.8,53.8,9026.23,5854.0
518772,40,2.4,1292.28,1224.47,3,16.8,142.02,58.5,17.9,18839.93,17194.19
518773,29,5.2,502.06,399.04,1,4.5,12.87,42.1,93.0,417.52,297.49
518774,47,7.7,691.47,715.65,1,4.0,87.08,33.1,52.0,2499.7,1280.42
518775,72,9.5,203.2,132.97,1,3.6,66.16,39.9,100.0,1771.77,1667.2
518776,24,1.0,2881.57,3179.63,2,16.9,117.57,77.2,64.6,10359.72,10005.07
518777,22,1.0,6219.39,4956.37,3,19.9,195.17,72.2,52.5,34783.52,22167.63
518778,25,2.9,2573.91,2626.69,1,7.5,40.55,96.8,34.7,2170.27,1656.38
518779,18,10.6,941.92,913.87,2,5.7,76.82,15.3,92.3,2055.91,2914.22
518780,52,4.6,0.0,0.0,2,4.9,56.26,30.9,97.8,2070.06,1232.46
518781,40,0.1,471.24,507.38,1,0.9,73.92,30.7,65.6,334.5,551.85
518782,30,4.0,0.0,0.0,1,19.2,121.73,57.8,32.1,16263.55,10266.69
518783,35,1.7,3505.44,3644.16,3,18.8,22.77,100.0,36.1,2764.56,3260.48
518784,33,10.7,5388.63,5446.66,3,19.1,195.49,50.3,9.9,29759.84,13712.85
518785,36,10.8,1021.79,1072.35,2,6.2,64.74,47.7,90.6,2324.79,2040.67
518786,44,5.6,3037.3,2675.57,3,5.6,27.46,12.0,2.5,969.42,998.07
518787,35,5.6,6178.5,5510.05,3,17.1,5.0,54.2,1.5,682.24,354.53
518788,48,9.4,5523.08,5719.55,1,3.4,54.48,62.5,54.8,1065.53,682.26
518789,46,1.0,177.42,169.99,1,5.0,16.8,2.7,85.7,616.5,678.48
518790,63,23.0,15619.57,14742.16,2,5.9,37.45,22.6,15.2,1215.49,799.89
518791,43,13.0,3305.69,2717.61,6,27.0,250.74,39.5,78.4,42516.57,40947.7
518792,33,7.9,6552.84,5883.37,2,8.7,60.9,45.9,49.1,3886.66,2868.16
518793,26,4.1,6651.08,7398.13,3,8.8,96.3,36.7,24.5,4673.95,6785.73
518794,18,0.0,710.95,744.21,2,8.9,82.04,21.3,65.4,5292.68,2350.76
518795,37,4.1,5089.42,4901.42,4,12.3,118.63,31.9,20.5,7889.96,6651.95
518796,32,6.0,6242.17,5409.76,1,10.6,5.0,14.4,62.2,353.04,356.98
518797,26,1.1,3392.36,3003.72,2,23.3,80.28,94.1,47.1,12854.65,9790.76
518798,58,24.8,7218.98,5906.76,3,4.8,42.64,17.4,0.0,1353.75,1428.02
518799,23,2.6,1001.13,953.21,2,20.3,18.66,87.0,31.6,2434.97,1495.48
518800,65,29.0,29156.38,25920.74,4,8.9,185.06,7.9,6.9,9281.24,12753.57
518801,43,6.7,4673.51,4398.36,2,19.9,246.01,79.8,35.5,32568.1,35564.65
518802,28,3.6,2030.34,2063.75,1,22.8,93.97,79.8,36.4,15650.46,14853.59
518803,33,3.2,2065.34,1680.76,2,13.5,5.2,41.8,33.6,341.85,426.79
518804,57,21.9,12210.0,8102.84,2,6.9,158.17,18.5,1.5,8219.66,7916.18
518805,37,2.2,0.0,0.0,3,9.5,142.2,48.6,76.6,10747.27,6529.69
518806,47,0.6,11698.16,12240.66,5,23.8,348.91,91.7,65.2,56847.95,51062.08
518807,64,23.2,18248.53,19694.62,3,3.6,313.63,11.7,31.2,8582.39,6439.65
518808,55,5.5,0.0,0.0,3,17.6,63.56,88.8,11.0,7440.28,4796.65
518809,61,1.8,750.45,730.19,1,3.2,131.71,0.0,64.2,2355.73,2171.85
518810,21,0.7,1802.98,1981.36,1,16.4,13.52,97.0,63.0,1250.57,1300.03
518811,44,1.9,757.06,678.0,2,17.5,160.27,55.3,58.1,14990.36,16525.15
518812,58,4.4,1075.7,837.32,1,5.9,102.94,32.4,88.3,4569.61,4213.05
518813,25,9.8,3213.34,3230.0,3,19.7,168.99,21.7,33.3,25519.58,25158.65
518814,32,5.5,3998.64,4060.14,6,29.5,227.23,70.0,23.1,34982.62,28917.44
518815,47,10.9,10797.81,10255.36,6,33.8,172.51,50.4,34.7,35665.67,30485.33
518816,49,26.7,20361.76,20808.02,3,7.2,62.26,18.2,10.4,2992.57,2336.53
518817,35,1.9,1695.05,1738.29,1,7.1,10.98,19.9,78.2,517.57,425.69
518818,52,8.2,511.03,409.77,1,6.6,5.0,13.0,81.8,203.92,166.02
518819,23,2.4,1865.58,1704.5,1,31.1,73.72,79.6,60.4,18204.47,11216.22
518820,51,8.9,1151.12,1049.26,2,17.1,192.13,42.2,12.4,17119.18,12389.55
518821,37,1.2,968.06,739.78,1,9.5,5.0,14.1,76.3,345.16,321.52
518822,46,7.8,5569.89,4961.62,2,20.4,125.82,21.6,30.8,13259.73,9574.3
518823,53,3.6,8183.75,7963.8,6,27.9,223.01,48.8,48.6,40625.73,28794.48
518824,46,29.9,5191.89,5033.56,4,8.0,151.47,4.8,21.9,6230.64,6553.24
518825,37,2.9,3000.13,2926.47,2,9.9,149.09,14.8,47.2,10931.3,10442.76
518826,20,18.6,2810.9,3510.62,5,32.6,294.62,70.4,40.2,85152.31,45522.4
518827,26,0.3,1165.82,1124.24,2,29.9,70.07,99.7,71.2,15205.41,11835.21
518828,27,0.0,641.0,601.23,1,21.9,5.0,84.8,50.8,754.75,581.9
518829,56,19.9,29331.43,22042.21,4,1.0,147.89,6.7,5.7,931.14,1021.71
518830,21,0.0,157.21,132.21,1,31.5,5.0,88.6,37.1,1094.82,835.53
518831,22,1.4,485.74,416.24,2,24.4,5.0,73.3,18.0,720.17,800.28
518832,46,4.9,11580.08,11537.52,7,28.8,277.14,68.6,38.8,48902.3,34732.24
518833,45,5.3,6162.41,5661.57,1,11.2,35.57,67.4,57.3,2609.8,2831.66
518834,31,9.2,1335.97,1229.9,2,11.6,171.44,47.7,17.2,12346.52,10504.37
518835,41,16.0,5529.71,4845.42,4,26.4,295.04,79.6,52.6,47172.88,29758.6
518836,49,0.0,0.0,0.0,1,2.2,61.49,11.5,82.8,900.51,587.25
518837,48,10.7,8718.15,8100.62,2,10.7,5.0,62.9,19.8,345.01,232.96
518838,58,16.8,14378.21,16235.47,3,6.7,112.21,16.6,14.9,2838.43,4526.29
518839,41,5.6,6101.78,5966.99,1,8.7,153.85,52.1,23.1,9033.32,8545.62
518840,34,7.7,6390.59,6126.89,3,9.8,127.53,32.4,50.5,8333.14,7787.73
518841,36,6.2,19660.76,19364.03,5,32.1,368.89,92.3,49.4,68421.44,67981.34
518842,53,0.0,1018.32,1082.62,1,7.0,181.35,0.0,72.1,5754.62,7421.72
518843,35,10.7,22693.3,21462.16,3,18.1,304.43,44.1,35.4,41572.85,40813.15
518844,21,3.9,2437.65,2037.21,2,26.2,52.77,90.6,49.1,8090.8,7703.05
518845,26,3.1,6048.3,5119.69,2,18.8,81.49,75.1,39.6,10820.27,7662.68
518846,38,2.3,6118.98,6072.94,3,11.4,72.79,30.1,20.2,3951.43,4087.69
518847,37,1.9,1734.93,1829.32,2,21.9,5.0,19.0,63.8,570.37,623.78
518848,30,11.1,6462.86,4439.8,5,30.9,5.0,52.1,55.9,1015.96,711.04
518849,26,2.2,1743.6,1403.94,1,30.2,31.81,86.4,33.3,6916.64,6133.65
518850,44,7.4,5685.08,5841.62,3,9.4,124.89,50.7,37.0,7172.5,8095.68
518851,32,2.8,3604.84,4033.0,1,18.0,224.62,83.5,36.9,33489.64,19498.93
518852,45,12.1,406.42,388.24,1,3.4,27.48,0.0,69.4,611.39,544.3
518853,47,5.1,8262.19,7691.67,5,39.9,597.76,60.8,46.8,120164.93,150335.96
518854,60,11.7,307.38,298.8,1,4.8,72.82,0.0,52.1,2353.72,2456.76
518855,35,3.3,3878.05,3170.18,1,13.3,144.82,29.2,31.9,9212.76,9613.0
518856,19,2.2,2469.2,2328.54,1,20.7,105.89,95.8,12.9,12305.19,10772.99
518857,39,7.6,206.7,157.42,1,3.8,49.6,34.5,56.7,1766.93,1316.08
518858,37,3.8,4352.16,3270.72,1,13.7,138.02,7.8,20.1,12883.21,9881.34
518859,50,4.0,15229.84,16788.28,6,21.5,31.33,61.4,32.3,4207.98,4462.82
518860,79,31.0,10293.31,8996.43,3,4.1,114.41,22.9,19.7,2808.02,3013.38
518861,54,6.9,6284.18,8322.32,3,21.2,118.52,24.8,20.3,15873.41,14628.35
518862,25,4.2,2050.7,1865.03,2,31.0,51.55,88.2,15.9,11130.61,9858.03
518863,63,0.0,264.67,239.36,1,5.8,106.29,8.5,70.6,3285.78,3637.07
518864,61,32.2,36352.24,30481.11,5,6.6,154.2,21.4,7.8,5341.36,3925.4
518865,36,2.2,830.38,686.12,2,0.8,29.38,1.1,58.8,155.43,116.56
518866,23,3.8,6281.95,6991.82,2,17.4,162.8,41.4,53.8,19893.18,10645.43
518867,23,1.3,2061.79,1859.19,3,36.5,62.42,85.8,47.0,14328.55,12687.09
518868,31,0.3,1900.5,1903.32,1,33.0,36.56,88.6,45.9,9217.21,7256.93
518869,43,4.0,2834.15,2769.21,2,7.3,115.52,28.4,65.9,6916.27,4883.0
