Applicant_ID,Age,Annual_Income,Loan_Amount,Credit_Score,Employment_Years,Num_Dependents,Existing_Loans,Home_Ownership,Purpose,Default
705090,26,58312.09,25641.9,612,2.1,4,3,Mortgage,Auto,0
705091,30,40474.09,5683.17,702,4.2,3,1,Mortgage,Home_Improvement,0
705092,58,49033.66,17279.28,841,8.6,0,3,Rent,Debt_Consolidation,0
705093,54,84080.14,21372.21,463,11.9,3,2,Mortgage,Medical,1
705094,34,86850.12,6934.14,566,10.7,1,1,Rent,Medical,0
705095,44,35768.36,20141.36,670,3.2,3,0,Own,Auto,0
705096,46,54305.72,2815.22,524,6.3,3,3,Own,Auto,0
705097,57,56438.01,30283.73,618,8.5,1,3,Mortgage,Home_Improvement,0
705098,38,35329.26,15662.39,585,14.1,3,2,Mortgage,Debt_Consolidation,1
705099,39,48743.13,7806.81,570,4.0,1,1,Own,Auto,0
705100,24,32338.81,30246.44,641,12.1,3,2,Mortgage,Other,1
705101,24,71596.88,24758.16,577,0.0,1,3,Rent,Auto,0
705102,22,35200.32,31008.24,669,5.7,1,2,Rent,Other,1
705103,47,92231.12,2417.63,794,0.0,3,0,Own,Other,0
705104,52,14000.0,9986.77,566,4.1,4,1,Rent,Medical,1
705105,41,71874.81,15145.13,678,16.3,4,3,Own,Home_Improvement,0
705106,49,72703.18,1000.0,607,3.9,0,2,Own,Debt_Consolidation,0
705107,64,42353.0,17240.31,569,2.1,4,0,Own,Auto,1
705108,43,17067.46,16784.61,695,10.9,1,1,Own,Debt_Consolidation,0
705109,44,62247.09,13890.02,687,14.6,1,0,Mortgage,Auto,0
705110,28,28462.42,15154.33,622,0.2,2,1,Rent,Debt_Consolidation,1
705111,60,84178.89,1000.0,704,4.0,3,3,Rent,Auto,0
705112,36,60550.84,22038.56,508,10.5,3,0,Mortgage,Debt_Consolidation,1
705113,52,57520.27,30033.07,633,9.5,1,1,Own,Debt_Consolidation,0
705114,43,60539.81,2804.44,651,10.4,3,1,Own,Debt_Consolidation,0
705115,65,75969.29,4324.24,463,13.6,0,3,Own,Home_Improvement,0
705116,30,57316.65,16145.12,807,1.4,0,2,Own,Auto,0
705117,34,71028.39,4324.33,606,11.6,4,0,Own,Debt_Consolidation,0
705118,46,66614.99,7222.75,606,24.4,1,0,Rent,Home_Improvement,0
705119,28,45295.28,12114.15,719,5.2,4,1,Mortgage,Other,0
705120,58,84335.65,2282.59,725,3.7,0,1,Own,Medical,0
705121,61,96223.3,1000.0,673,6.7,4,1,Own,Other,0
705122,28,84428.71,25498.96,678,14.7,0,2,Mortgage,Medical,1
705123,52,60658.06,5465.07,601,5.5,1,2,Own,Debt_Consolidation,0
705124,62,74091.43,24529.97,500,0.0,0,3,Mortgage,Other,0
705125,36,32145.2,7767.74,508,10.6,2,3,Rent,Debt_Consolidation,1
705126,43,37959.21,22669.98,626,17.8,4,0,Rent,Auto,0
705127,54,36556.51,11032.34,767,11.1,1,2,Rent,Debt_Consolidation,0
705128,64,43682.36,1000.0,547,4.7,3,0,Mortgage,Debt_Consolidation,0
705129,27,77650.22,20694.01,728,5.5,2,3,Mortgage,Debt_Consolidation,0
705130,64,37878.46,14301.11,549,13.4,4,1,Mortgage,Home_Improvement,1
705131,63,42323.7,8664.17,648,3.7,3,3,Rent,Other,0
705132,23,21378.65,37600.71,771,7.0,1,1,Rent,Medical,1
705133,59,40973.73,33449.68,606,7.2,3,1,Own,Medical,1
705134,51,17606.59,4287.02,441,7.4,3,3,Rent,Medical,0
705135,56,78859.47,14705.5,786,0.9,1,0,Mortgage,Debt_Consolidation,0
705136,31,53708.37,11775.29,555,6.9,1,3,Mortgage,Other,0
705137,52,79689.11,7255.3,817,3.0,4,1,Own,Other,0
705138,48,90140.61,20756.77,780,1.5,3,0,Mortgage,Debt_Consolidation,0
705139,23,68696.33,23738.23,810,15.3,3,2,Mortgage,Debt_Consolidation,0
705140,61,65470.46,26702.93,660,10.1,2,1,Mortgage,Debt_Consolidation,1
705141,49,60642.09,4031.01,805,5.8,0,1,Mortgage,Debt_Consolidation,0
705142,41,47216.43,21397.43,618,1.9,0,2,Own,Debt_Consolidation,0
705143,24,14000.0,28404.5,759,1.2,2,1,Own,Debt_Consolidation,1
705144,50,61838.77,1000.0,622,2.5,0,3,Own,Debt_Consolidation,0
705145,39,40772.67,12244.66,703,1.5,2,1,Mortgage,Debt_Consolidation,0
705146,51,33708.85,7686.6,733,12.9,4,3,Own,Debt_Consolidation,0
705147,50,43604.46,22947.22,606,5.6,3,2,Rent,Debt_Consolidation,0
705148,29,56877.87,1080.89,522,12.0,2,1,Mortgage,Home_Improvement,0
705149,46,74014.86,15011.39,684,0.6,0,3,Own,Home_Improvement,0
705150,40,33753.58,13689.5,669,9.5,2,1,Rent,Medical,0
705151,58,27367.65,7909.72,660,2.4,4,1,Mortgage,Auto,0
705152,34,83182.6,15439.87,723,8.4,3,3,Mortgage,Home_Improvement,0
705153,34,70667.62,1000.0,588,14.7,3,3,Mortgage,Debt_Consolidation,0
705154,42,76497.66,4046.32,480,3.6,2,0,Mortgage,Other,0
705155,32,50943.65,6119.75,517,12.0,2,2,Rent,Debt_Consolidation,0
705156,55,24266.23,23497.56,597,18.9,4,3,Own,Home_Improvement,1
705157,58,89062.71,29601.45,503,7.6,2,0,Own,Debt_Consolidation,1
705158,27,87140.45,13381.45,633,4.4,1,2,Mortgage,Debt_Consolidation,0
705159,43,43148.04,11462.89,643,5.1,3,3,Mortgage,Other,0
705160,45,67361.37,1000.0,503,4.7,0,1,Own,Home_Improvement,0
705161,65,83576.56,1342.36,691,7.4,2,2,Rent,Debt_Consolidation,0
705162,43,116879.27,17256.59,571,5.2,1,0,Rent,Auto,0
705163,32,86369.75,26530.61,472,12.2,4,3,Own,Auto,1
705164,38,70911.85,11476.88,704,12.1,3,0,Mortgage,Debt_Consolidation,0
705165,23,52584.77,8448.73,616,0.0,4,3,Rent,Medical,0
705166,58,46908.66,9652.08,691,14.1,1,1,Rent,Auto,0
705167,57,56386.13,21786.27,723,8.1,0,3,Mortgage,Auto,0
705168,36,42053.53,28282.24,520,0.0,2,3,Mortgage,Auto,1
705169,24,73062.97,15514.77,666,7.6,1,2,Mortgage,Debt_Consolidation,0
705170,56,61349.87,12020.63,838,14.0,2,2,Mortgage,Medical,0
705171,24,52429.9,18162.68,776,5.1,2,2,Rent,Other,0
705172,24,33962.86,9968.14,631,9.5,1,3,Mortgage,Medical,0
705173,22,60780.74,15147.07,698,2.0,1,0,Mortgage,Home_Improvement,0
705174,40,50152.48,27115.76,715,10.9,1,1,Mortgage,Other,0
705175,55,67471.58,20532.24,721,0.0,1,2,Own,Auto,0
705176,25,35645.91,1000.0,585,1.8,0,2,Mortgage,Debt_Consolidation,0
705177,42,74382.72,35623.24,662,2.9,1,3,Mortgage,Home_Improvement,1
705178,59,55509.23,44651.13,504,9.6,1,1,Rent,Debt_Consolidation,1
705179,54,104010.66,1192.21,744,7.6,3,1,Own,Debt_Consolidation,0
705180,50,40118.91,11289.16,617,11.2,2,1,Mortgage,Debt_Consolidation,0
705181,33,105371.72,22130.96,664,4.7,4,2,Own,Other,0
705182,30,127800.34,28470.84,790,2.4,3,1,Rent,Debt_Consolidation,0
705183,37,57993.07,1000.0,681,17.7,4,0,Own,Debt_Consolidation,0
705184,37,107598.62,32629.77,572,6.7,4,2,Mortgage,Other,0
705185,39,86178.3,28219.6,653,8.2,0,3,Own,Auto,1
705186,26,30166.32,22764.71,708,1.1,2,1,Mortgage,Medical,1
705187,27,45915.56,15137.42,565,1.8,1,1,Mortgage,Debt_Consolidation,0
705188,60,83641.73,1000.0,776,8.5,0,3,Mortgage,Debt_Consolidation,0
705189,63,66887.65,17636.86,729,9.5,4,1,Rent,Debt_Consolidation,0
705190,61,80549.97,8020.31,725,1.8,4,3,Own,Auto,0
705191,30,69986.99,19750.91,578,3.4,0,3,Mortgage,Debt_Consolidation,0
705192,61,94707.0,11638.6,563,6.2,3,2,Mortgage,Other,0
705193,62,54152.66,3651.02,773,12.6,1,3,Rent,Other,0
705194,48,34654.94,36805.13,658,5.3,1,0,Rent,Other,0
705195,63,43956.33,42032.93,627,15.3,1,1,Rent,Debt_Consolidation,1
705196,32,59207.83,1000.0,660,10.9,1,3,Rent,Debt_Consolidation,0
705197,37,38269.22,18651.31,680,14.4,3,1,Mortgage,Other,0
705198,41,59120.64,5237.78,770,6.5,3,2,Rent,Home_Improvement,0
705199,46,54786.91,23579.68,647,8.2,1,3,Own,Debt_Consolidation,0
705200,50,52309.7,6839.03,703,3.4,4,0,Own,Auto,0
705201,51,58749.21,20826.15,551,7.0,2,1,Mortgage,Debt_Consolidation,1
705202,40,50472.9,10491.13,813,9.2,1,1,Rent,Medical,0
705203,63,83335.2,22630.27,689,1.0,3,3,Mortgage,Debt_Consolidation,0
705204,23,62125.06,1000.0,656,4.9,4,3,Own,Auto,0
705205,33,78084.72,20591.14,616,7.5,3,3,Mortgage,Medical,0
705206,44,25407.51,18315.74,626,5.7,0,3,Mortgage,Medical,0
705207,61,60380.16,20320.9,708,0.0,3,3,Mortgage,Medical,0
705208,24,48349.27,17821.14,504,8.8,4,3,Own,Medical,1
705209,39,14000.0,29989.59,828,6.2,4,0,Own,Other,1
705210,31,108370.2,28920.33,646,1.2,1,2,Mortgage,Debt_Consolidation,0
705211,64,28243.95,9790.05,805,8.3,1,0,Mortgage,Debt_Consolidation,0
705212,57,79283.04,16338.91,560,3.8,2,3,Rent,Debt_Consolidation,0
705213,45,77633.62,7836.79,501,4.4,3,0,Mortgage,Auto,0
705214,48,87280.78,10884.3,546,13.4,0,1,Own,Other,0
705215,47,49190.0,33770.03,655,2.0,4,0,Own,Medical,1
705216,56,14000.0,6018.16,693,11.1,0,1,Rent,Auto,0
705217,64,74773.69,24820.82,686,7.9,0,1,Mortgage,Medical,0
705218,51,57281.49,32326.77,835,9.3,3,3,Own,Other,0
705219,55,75491.02,23302.17,615,8.0,1,0,Rent,Debt_Consolidation,0
705220,50,56070.69,27353.8,520,11.7,0,0,Rent,Debt_Consolidation,1
705221,64,90672.08,5531.78,601,7.3,1,1,Mortgage,Other,0
705222,32,72258.66,12035.79,550,3.8,3,1,Mortgage,Home_Improvement,0
705223,38,51548.32,7673.45,652,8.0,3,0,Mortgage,Debt_Consolidation,0
705224,52,117374.28,30497.26,638,6.8,3,2,Rent,Other,0
705225,39,45776.53,15003.5,600,6.7,4,3,Mortgage,Debt_Consolidation,0
705226,26,14000.0,8266.76,633,9.3,3,3,Mortgage,Debt_Consolidation,1
705227,53,62867.94,15389.88,678,13.5,0,2,Mortgage,Medical,0
705228,21,71525.72,27498.98,565,8.7,2,2,Own,Debt_Consolidation,1
705229,24,73707.4,3003.45,744,12.6,0,2,Mortgage,Auto,0
705230,36,47259.81,24098.92,552,2.4,0,2,Own,Debt_Consolidation,1
705231,65,59759.07,17487.33,689,7.1,2,3,Mortgage,Auto,0
705232,28,40043.01,14320.68,470,14.4,4,2,Rent,Home_Improvement,1
705233,62,50195.13,19731.36,667,4.6,4,2,Rent,Debt_Consolidation,1
705234,52,76010.44,9185.04,688,7.5,1,2,Own,Auto,0
705235,48,47698.41,5855.52,741,0.0,3,2,Rent,Home_Improvement,0
705236,33,77291.48,1517.18,552,11.6,2,1,Own,Debt_Consolidation,0
705237,29,54244.03,19565.16,622,9.4,2,2,Own,Home_Improvement,1
705238,22,62214.5,1201.95,584,2.8,1,0,Mortgage,Other,0
705239,36,52398.93,10048.34,756,3.2,4,1,Mortgage,Debt_Consolidation,0
705240,55,87437.54,7839.53,613,12.1,1,1,Rent,Medical,0
705241,63,62842.32,25262.14,643,3.2,4,3,Rent,Medical,0
705242,63,41333.71,1000.0,623,10.9,2,0,Mortgage,Other,0
705243,25,63019.27,12105.12,582,13.4,4,0,Rent,Debt_Consolidation,0
705244,52,88263.74,15881.81,750,8.0,1,0,Rent,Other,0
705245,38,66304.74,18141.91,642,13.3,2,3,Own,Debt_Consolidation,0
705246,63,34761.74,15410.97,605,11.7,3,2,Mortgage,Other,1
705247,27,41884.79,24820.29,747,5.1,2,2,Rent,Other,0
705248,56,35227.96,14586.69,606,6.5,3,0,Rent,Home_Improvement,0
705249,34,92273.61,11354.2,656,9.1,4,1,Own,Debt_Consolidation,0
705250,62,64102.14,18162.66,498,14.5,2,3,Own,Medical,0
705251,23,80585.19,19190.9,578,0.0,2,2,Rent,Debt_Consolidation,0
705252,51,79342.65,18454.63,757,1.6,3,3,Mortgage,Medical,0
705253,45,51837.92,19880.62,686,2.5,2,2,Own,Home_Improvement,0
705254,56,85858.62,27248.56,644,4.1,1,2,Rent,Other,0
705255,33,56810.63,30062.67,560,14.3,4,2,Mortgage,Auto,1
705256,56,67186.16,5154.53,657,13.1,2,3,Own,Debt_Consolidation,0
705257,42,14000.0,7882.97,658,6.1,1,2,Rent,Debt_Consolidation,1
705258,26,56884.03,36925.58,671,0.0,1,0,Mortgage,Debt_Consolidation,1
705259,21,49240.47,12109.96,639,5.2,2,2,Rent,Debt_Consolidation,0
705260,35,40675.9,1000.0,605,10.7,2,2,Rent,Other,0
705261,33,63757.26,14437.22,739,7.7,3,1,Own,Auto,0
705262,48,28487.31,19936.88,623,20.1,4,2,Own,Auto,1
705263,62,52267.69,27642.26,655,4.5,3,1,Mortgage,Home_Improvement,1
705264,35,14000.0,20002.13,388,5.9,2,0,Rent,Medical,1
705265,54,53026.44,21929.67,662,10.2,0,2,Mortgage,Home_Improvement,1
705266,60,41695.08,18382.58,646,11.2,2,3,Mortgage,Home_Improvement,1
705267,35,99619.43,27029.34,621,9.2,4,2,Rent,Medical,0
705268,23,62660.73,1000.0,767,0.0,2,0,Mortgage,Other,0
705269,58,72393.46,16617.5,636,2.9,2,0,Rent,Medical,0
705270,26,14000.0,19105.81,744,10.0,2,1,Own,Auto,1
705271,63,47622.29,18104.35,714,5.2,2,2,Rent,Auto,0
705272,35,30088.37,27789.08,707,21.5,1,0,Mortgage,Home_Improvement,1
705273,40,89337.13,3698.44,602,12.7,3,3,Mortgage,Auto,0
705274,36,81005.79,28717.8,712,7.1,4,2,Mortgage,Other,0
705275,64,60793.75,24311.6,770,8.4,4,0,Mortgage,Home_Improvement,0
705276,58,61808.81,4632.73,717,7.4,0,0,Rent,Debt_Consolidation,0
705277,57,60312.46,14343.9,807,2.7,4,1,Mortgage,Auto,0
705278,21,56458.22,15380.76,587,4.4,1,1,Own,Other,0
705279,32,73260.76,1000.0,521,0.0,4,3,Rent,Debt_Consolidation,0
705280,58,71862.68,16148.97,689,5.7,2,3,Own,Debt_Consolidation,0
705281,45,54112.61,10116.11,724,0.0,4,0,Rent,Other,0
705282,64,40352.16,10065.79,631,0.0,1,3,Rent,Auto,0
705283,35,96363.24,1000.0,683,7.9,2,2,Rent,Auto,0
705284,23,47528.63,18993.22,590,7.5,3,0,Rent,Debt_Consolidation,1
705285,36,40414.59,29594.17,639,1.0,3,2,Mortgage,Debt_Consolidation,1
705286,63,113351.81,29270.13,678,15.4,4,0,Mortgage,Home_Improvement,0
705287,52,60487.32,28202.59,651,12.4,4,2,Rent,Auto,0
705288,50,54409.92,20231.45,785,9.6,4,2,Rent,Other,0
705289,38,25689.38,25191.03,717,17.8,1,1,Own,Home_Improvement,1
705290,26,33309.18,2236.44,617,5.0,4,3,Rent,Debt_Consolidation,0
705291,36,91072.79,10891.6,556,1.3,2,1,Own,Debt_Consolidation,0
705292,58,50631.27,14194.85,766,5.2,1,3,Rent,Debt_Consolidation,0
705293,42,86009.16,16414.92,498,10.9,1,2,Rent,Home_Improvement,0
705294,26,32778.23,10674.89,582,14.2,0,1,Mortgage,Debt_Consolidation,0
705295,54,78356.05,14858.01,668,14.2,1,2,Rent,Debt_Consolidation,0
705296,38,62493.52,24564.19,532,0.0,3,3,Mortgage,Auto,1
705297,36,49261.19,2955.28,638,2.5,1,0,Rent,Home_Improvement,0
705298,31,16871.17,21785.19,787,11.0,0,3,Own,Home_Improvement,1
705299,43,91488.23,15300.81,741,0.0,4,0,Mortgage,Medical,0
705300,38,62850.11,20052.82,621,8.9,4,1,Mortgage,Other,0
705301,28,59132.51,17920.76,686,9.1,3,3,Mortgage,Auto,0
705302,27,81015.96,19105.68,689,12.1,1,2,Mortgage,Home_Improvement,0
705303,37,35851.18,12715.15,786,7.9,0,2,Rent,Medical,0
705304,38,93974.65,25850.14,603,7.8,1,0,Mortgage,Home_Improvement,0
705305,35,79500.97,26581.35,573,3.5,3,0,Rent,Medical,0
705306,46,73665.34,22794.47,663,17.0,1,1,Mortgage,Home_Improvement,0
705307,41,74790.14,8069.4,670,4.8,2,3,Mortgage,Debt_Consolidation,0
705308,41,44549.73,13714.5,430,7.0,1,0,Rent,Debt_Consolidation,0
705309,34,56503.59,18234.23,432,7.9,0,0,Mortgage,Other,1
705310,44,71167.74,35421.57,546,2.0,4,0,Rent,Auto,1
705311,49,48394.04,23416.13,503,0.0,4,2,Mortgage,Auto,1
705312,61,93081.08,21285.7,579,5.4,1,0,Own,Home_Improvement,0
705313,33,80348.26,27587.32,676,7.4,2,0,Own,Auto,0
705314,59,94032.37,3260.88,452,7.9,0,1,Mortgage,Medical,0
705315,46,24692.12,21996.44,579,0.0,2,0,Mortgage,Auto,1
705316,26,97633.6,1000.0,591,3.0,0,0,Mortgage,Debt_Consolidation,1
705317,23,48942.21,10935.57,513,4.3,0,3,Own,Medical,0
705318,54,42341.93,17490.25,724,10.0,3,1,Own,Debt_Consolidation,0
705319,60,53689.04,1220.66,645,5.4,3,2,Mortgage,Auto,0
705320,56,94568.24,1000.0,470,11.8,0,0,Mortgage,Auto,0
705321,22,71667.5,1698.96,682,4.6,4,0,Rent,Auto,0
705322,61,70283.54,19970.86,614,0.9,3,0,Own,Medical,0
705323,30,85465.76,19465.81,733,6.6,1,3,Rent,Debt_Consolidation,0
705324,38,86532.64,19134.59,620,3.8,4,3,Mortgage,Debt_Consolidation,0
705325,44,88239.96,13920.49,726,9.6,2,0,Rent,Debt_Consolidation,0
705326,62,83223.82,25871.57,780,4.6,0,2,Mortgage,Other,0
705327,57,68031.71,21031.58,533,6.3,2,0,Rent,Medical,1
705328,46,73038.63,9954.78,635,15.3,2,2,Mortgage,Home_Improvement,0
705329,30,28096.79,15519.85,626,10.2,4,1,Mortgage,Medical,0
705330,42,56934.47,35099.13,598,0.3,1,3,Own,Home_Improvement,1
705331,25,14000.0,10554.72,659,13.5,2,0,Rent,Other,1
705332,43,58230.62,3946.77,704,10.8,2,3,Rent,Other,1
705333,57,62860.83,2211.16,651,6.7,1,1,Rent,Auto,0
705334,39,42290.26,1000.0,674,10.4,2,0,Rent,Other,0
705335,25,47832.4,2459.91,627,3.4,3,3,Rent,Home_Improvement,0
705336,52,85466.78,28638.13,670,11.8,1,2,Mortgage,Medical,0
705337,21,51836.2,21976.81,670,8.5,3,2,Rent,Auto,0
705338,44,60593.47,20827.35,667,5.1,4,0,Rent,Debt_Consolidation,1
705339,56,105608.16,23622.13,702,7.2,0,1,Mortgage,Auto,0
705340,60,67889.88,9024.84,733,6.6,4,1,Own,Medical,0
705341,29,82045.61,11666.5,778,10.2,4,3,Rent,Debt_Consolidation,0
705342,42,70767.87,16650.43,677,3.8,1,0,Own,Debt_Consolidation,1
705343,41,73519.76,29891.96,596,5.3,1,0,Mortgage,Auto,1
705344,23,86993.28,11001.85,558,6.5,0,2,Rent,Other,0
705345,57,54642.06,2165.44,642,15.1,3,0,Own,Other,0
705346,28,77695.26,6756.62,657,0.0,1,0,Rent,Debt_Consolidation,0
705347,25,48191.37,30250.71,850,9.3,3,2,Own,Auto,0
705348,39,49849.58,14763.62,632,2.4,1,0,Own,Other,0
705349,47,74344.26,3170.59,492,6.0,3,3,Mortgage,Debt_Consolidation,0
705350,42,44868.42,18682.92,636,7.2,2,2,Rent,Home_Improvement,1
705351,34,14000.0,23130.4,552,7.3,3,1,Own,Debt_Consolidation,1
705352,57,53759.56,7807.99,612,10.9,1,3,Rent,Debt_Consolidation,0
705353,47,89927.26,9225.21,577,11.2,3,3,Own,Home_Improvement,0
705354,47,35168.01,5814.8,653,0.0,3,3,Mortgage,Home_Improvement,0
705355,23,73044.03,1000.0,758,8.7,4,1,Own,Debt_Consolidation,0
705356,28,50137.39,11572.87,736,0.0,0,1,Mortgage,Medical,0
705357,49,22803.14,22702.21,658,1.2,2,3,Own,Other,1
705358,34,51168.42,21571.61,789,7.4,2,2,Own,Other,0
705359,41,14000.0,14746.57,683,12.3,4,0,Mortgage,Debt_Consolidation,1
705360,45,86937.64,1500.06,694,5.2,0,1,Rent,Medical,0
705361,57,49208.93,16770.29,326,7.4,3,3,Own,Other,1
705362,56,67363.58,25627.95,553,10.1,4,0,Rent,Home_Improvement,0
705363,43,58165.78,26312.99,601,4.2,1,3,Mortgage,Home_Improvement,1
705364,52,22896.73,10065.83,597,0.0,0,0,Rent,Medical,1
705365,40,48701.26,6530.64,580,13.4,4,0,Rent,Medical,0
705366,49,86170.08,25209.92,583,13.6,4,0,Rent,Medical,0
705367,46,77291.84,16907.81,561,5.3,1,0,Rent,Auto,1
705368,32,49101.67,30014.97,705,10.0,2,3,Own,Medical,0
705369,22,40747.51,24810.81,539,4.0,4,0,Rent,Other,1
705370,46,56105.26,26987.42,568,9.2,3,0,Rent,Medical,1
705371,59,27014.61,16223.23,681,3.5,0,1,Rent,Debt_Consolidation,1
705372,32,63845.42,3879.22,817,17.4,4,0,Mortgage,Auto,0
705373,50,18941.08,20229.08,745,1.5,4,2,Own,Debt_Consolidation,1
705374,23,39972.63,13380.57,553,8.4,4,3,Rent,Home_Improvement,0
705375,37,77783.94,22174.71,685,9.5,3,3,Own,Auto,1
705376,55,57678.55,14156.45,669,0.5,4,1,Rent,Auto,0
705377,55,42153.47,22139.4,772,12.4,1,2,Mortgage,Other,0
705378,50,61144.26,9916.39,493,3.4,3,2,Mortgage,Home_Improvement,1
705379,35,51394.07,16874.65,683,11.4,4,3,Rent,Auto,0
705380,65,63641.05,25940.65,568,8.2,1,2,Mortgage,Other,1
705381,37,83403.15,30177.45,440,1.4,4,1,Rent,Debt_Consolidation,1
705382,54,55326.56,3637.09,775,2.4,4,2,Own,Auto,0
705383,43,17407.35,19016.29,719,6.3,3,1,Mortgage,Debt_Consolidation,1
705384,32,67770.44,18647.95,677,8.3,0,1,Rent,Auto,1
705385,59,38725.98,18110.72,555,8.4,3,1,Mortgage,Debt_Consolidation,1
705386,22,84943.65,16009.08,743,8.6,0,1,Mortgage,Debt_Consolidation,0
705387,39,80978.86,17844.1,686,17.0,2,1,Rent,Other,0
705388,40,57386.72,11826.52,639,6.4,0,3,Rent,Auto,0
705389,51,68652.65,21124.14,624,0.0,3,0,Rent,Auto,0
705390,36,23133.56,30406.55,606,3.7,0,1,Own,Other,1
705391,48,16560.44,1000.0,726,1.1,2,0,Rent,Debt_Consolidation,0
705392,44,49633.55,30216.55,750,6.9,4,1,Rent,Auto,0
705393,36,65918.41,3217.47,573,0.0,4,1,Rent,Auto,0
705394,37,89965.77,12283.96,640,5.5,1,0,Rent,Medical,0
705395,62,41942.98,7076.28,553,3.6,3,1,Mortgage,Home_Improvement,0
705396,23,35926.21,22577.87,654,3.1,1,2,Rent,Debt_Consolidation,1
705397,60,37653.39,13634.14,574,10.0,4,3,Own,Home_Improvement,1
705398,24,40193.7,21616.16,752,8.5,4,1,Rent,Debt_Consolidation,0
705399,47,62018.61,1000.0,567,8.6,0,1,Mortgage,Home_Improvement,0
705400,37,24084.01,15700.88,698,8.1,0,2,Rent,Debt_Consolidation,1
705401,37,75839.81,24424.77,638,0.0,0,2,Rent,Debt_Consolidation,0
705402,47,26739.58,15890.21,591,7.9,2,3,Rent,Debt_Consolidation,1
705403,65,111388.6,5871.16,558,12.0,4,2,Mortgage,Auto,0
705404,28,54779.93,16748.32,824,11.9,1,0,Rent,Auto,1
705405,59,60101.59,32054.76,549,2.7,4,0,Own,Other,1
705406,29,18682.44,25510.88,663,0.5,2,2,Rent,Auto,1
705407,44,64727.9,28207.22,521,11.1,4,2,Mortgage,Debt_Consolidation,1
705408,31,14000.0,7201.04,587,6.1,3,3,Mortgage,Home_Improvement,1
705409,59,77798.08,15840.24,451,8.6,4,0,Rent,Debt_Consolidation,1
705410,54,42689.35,10361.93,711,6.7,0,3,Mortgage,Home_Improvement,0
705411,63,63776.64,14311.72,698,12.9,0,2,Mortgage,Debt_Consolidation,0
705412,55,69920.63,6527.81,647,4.1,0,3,Rent,Debt_Consolidation,0
705413,48,79952.03,9133.86,739,1.2,2,2,Rent,Debt_Consolidation,0
705414,42,89783.31,29212.49,774,10.1,3,1,Rent,Debt_Consolidation,0
705415,25,84559.37,3977.29,538,9.5,2,3,Rent,Medical,0
705416,23,75514.4,22809.77,765,4.6,4,3,Own,Medical,0
705417,60,43425.82,14452.52,608,11.5,3,2,Own,Home_Improvement,0
705418,63,31027.82,10228.75,610,6.8,0,3,Mortgage,Debt_Consolidation,0
705419,64,75520.81,23189.91,660,12.9,1,3,Mortgage,Auto,0
705420,60,65685.72,17821.49,686,6.4,1,3,Mortgage,Medical,0
705421,46,45611.25,29304.59,589,6.3,4,2,Rent,Other,1
705422,34,56619.81,36680.15,565,1.1,3,0,Mortgage,Home_Improvement,1
705423,24,80133.56,22705.23,622,10.9,3,1,Own,Home_Improvement,0
705424,21,79341.69,12476.48,600,3.6,1,1,Own,Debt_Consolidation,0
705425,26,43698.34,10020.84,664,13.9,1,3,Rent,Auto,0
705426,43,26849.77,1000.0,588,10.3,2,2,Mortgage,Other,0
705427,30,14000.0,16737.91,721,3.3,0,3,Rent,Other,1
705428,28,47018.81,9979.84,823,12.5,2,2,Own,Debt_Consolidation,0
705429,34,50491.65,37630.05,594,9.9,2,0,Mortgage,Debt_Consolidation,1
705430,38,26587.51,10534.25,534,0.0,3,3,Rent,Debt_Consolidation,1
705431,48,83061.48,9714.5,575,6.3,0,1,Mortgage,Other,0
705432,38,102759.21,6540.87,595,3.4,2,3,Mortgage,Home_Improvement,0
705433,62,39813.61,14981.25,761,8.1,3,0,Rent,Debt_Consolidation,0
705434,35,75437.65,10335.53,763,12.5,4,3,Mortgage,Home_Improvement,0
705435,34,55251.19,1000.0,744,13.4,0,3,Mortgage,Auto,0
705436,62,71526.09,27030.16,598,6.1,2,2,Mortgage,Auto,1
705437,28,62133.16,20731.46,583,0.0,2,0,Mortgage,Debt_Consolidation,0
705438,38,56101.51,32534.98,546,14.0,3,3,Rent,Other,1
705439,53,80389.63,22856.83,615,3.2,0,3,Rent,Debt_Consolidation,0
705440,26,74656.45,16226.02,674,11.8,0,3,Own,Other,0
705441,46,48321.48,25585.32,624,5.0,0,3,Mortgage,Debt_Consolidation,0
705442,46,69583.38,15715.37,565,6.2,3,2,Rent,Home_Improvement,0
705443,52,43900.95,27376.85,728,5.9,2,2,Mortgage,Debt_Consolidation,1
705444,60,57189.51,16165.25,808,10.2,4,0,Mortgage,Medical,0
705445,56,72460.12,18785.96,635,8.8,0,2,Own,Debt_Consolidation,0
705446,31,69168.49,1000.0,639,1.6,0,3,Rent,Auto,0
705447,42,21477.29,12031.32,748,6.7,2,0,Mortgage,Other,0
705448,43,72026.76,19511.38,662,16.1,3,0,Rent,Home_Improvement,0
705449,32,29892.72,17433.31,577,15.6,4,0,Mortgage,Auto,1
705450,38,63381.26,15379.17,590,5.3,3,0,Mortgage,Debt_Consolidation,1
705451,52,74815.52,27692.78,741,3.2,0,3,Rent,Debt_Consolidation,0
705452,51,22796.82,27968.65,734,7.1,4,3,Mortgage,Home_Improvement,1
705453,42,32853.04,3610.91,621,17.9,0,0,Mortgage,Home_Improvement,0
705454,35,77451.49,16833.47,646,6.2,2,3,Mortgage,Medical,0
705455,44,65643.4,20905.04,637,10.7,3,2,Own,Medical,0
